frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
13,1.353197,35.221149,228.147644,6.569163,14.359838,232.826920,11.985798,-8.766026,231.621124,32.541927,-4.977217,213.197815,29.301151,19.388626,215.596756,13.774289,35.519360,220.229187,16.739811,26.642782,226.915009,29.165922,31.345757,216.323700,12.339565,49.368519,207.643143,-0.188326,39.502434,225.142197,13.296890,65.272911,224.250885,8.852275,56.186283,224.071289
14,1.798310,34.853729,228.018738,6.500881,13.976190,233.077545,11.634949,-8.951666,231.071426,31.965006,-4.751983,212.966858,29.394014,19.397463,215.746521,13.827020,35.860691,221.833893,18.174767,27.288839,228.468674,30.855772,30.696091,218.161316,11.700415,51.287033,207.243164,-2.984482,35.855423,221.121506,10.380003,65.513504,217.238541,7.569628,58.341869,214.635010
15,1.575621,34.680359,227.695435,6.244897,14.289869,233.773575,12.112917,-9.135666,231.975128,32.174713,-5.214665,213.426285,29.320749,18.981804,215.371643,13.528363,35.686394,221.299911,19.042721,28.277946,229.341248,31.648499,30.348715,218.380966,12.760439,50.576195,208.469727,-2.009157,39.147030,220.415527,11.152868,70.402481,219.843826,6.919546,62.923443,213.795700
16,1.239349,34.919716,227.055954,6.150075,14.916868,232.769470,11.792227,-8.904637,231.918976,31.986361,-5.030618,213.108185,29.919621,18.889816,215.911438,13.972947,35.999615,222.382416,18.400881,27.925524,229.718246,31.116888,30.080126,219.326996,11.798952,51.505524,207.578171,-2.803929,40.495029,223.676163,11.405643,70.389107,218.516342,7.434006,65.703354,224.320633
17,0.509244,35.489841,227.205185,5.942721,15.208345,231.569580,11.370131,-8.410207,230.941269,31.865932,-4.863051,213.363907,29.709953,18.959442,215.781128,13.357106,36.414806,221.839554,17.421692,27.663691,230.048401,30.555578,30.198574,219.948715,12.525040,48.743679,207.257172,-1.871570,38.038719,219.459381,12.639985,67.654312,222.672043,6.531296,62.463585,225.605026
18,0.325434,36.179203,226.957397,5.411143,15.525145,232.412842,11.137098,-8.282651,231.742233,31.970041,-4.567341,213.136627,29.738476,19.415216,216.187531,13.386910,36.672001,222.171524,16.319273,29.329988,232.386932,28.723598,30.847931,220.319305,12.308023,47.182564,210.673630,-1.020464,44.036625,229.981506,12.674485,65.728447,221.934723,9.708071,63.287426,232.122330
19,0.891893,36.526974,227.383179,6.345285,15.831486,233.897293,10.952571,-8.610001,232.041199,32.547283,-4.417218,213.606186,30.165388,19.459003,216.641876,13.395679,36.736614,220.772018,14.405065,29.784683,233.137756,27.225887,31.289272,222.698105,12.318031,45.940044,205.751007,-2.533345,47.016468,225.936462,8.833518,66.995125,216.441574,7.903342,67.645996,230.325531
20,1.074340,36.015308,227.990494,6.871643,16.438847,233.923798,11.179712,-8.368785,232.023544,32.435673,-4.444162,213.915604,30.300295,19.571939,217.257889,14.956914,35.794903,221.092346,13.152447,29.076136,235.330643,24.996473,31.121027,224.220032,10.841082,46.388275,206.915329,-2.526057,53.441620,228.964432,6.591737,62.824844,212.455399,4.111665,65.625183,224.805283
21,1.077022,35.654713,226.723434,6.965953,15.788329,233.952377,11.661450,-8.601941,232.587631,32.663280,-4.445013,213.805161,29.214001,19.957922,216.138916,14.569420,36.304951,222.409683,11.849617,27.408844,236.910919,23.286287,30.030260,225.789871,11.905550,45.538677,207.288208,-0.993536,46.954624,231.523941,7.109565,65.112999,217.628922,5.008592,67.336815,236.486496
22,0.588718,36.334747,228.344482,6.436943,15.284809,232.846848,10.834377,-9.293166,231.500641,32.674057,-4.635398,213.430573,29.346518,20.074894,215.793671,14.880982,37.037354,222.406342,9.942688,28.839249,237.522430,21.560247,30.901943,225.792496,11.971116,48.414040,210.860840,-4.011506,50.971226,234.144394,9.289799,70.369972,221.795609,-2.661525,69.698761,231.738632
