frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
30,-0.299644,0.386113,2.564465,-0.230606,0.159947,2.680175,-0.153028,-0.148876,2.658577,0.108185,-0.091743,2.318468,0.012179,0.229137,2.370582,-0.214973,0.396318,2.452714,-0.121272,0.338736,2.653486,0.022801,0.369736,2.441771,-0.212920,0.653449,2.353328,-0.372243,0.538122,2.677444,-0.277841,0.939244,2.451337,-0.330903,0.945287,2.675656
31,-0.301083,0.390291,2.565344,-0.232515,0.158072,2.682503,-0.152907,-0.149073,2.659069,0.106985,-0.092273,2.315756,0.015474,0.230688,2.370385,-0.213912,0.405268,2.464082,-0.124516,0.340420,2.652129,0.017314,0.370532,2.438752,-0.239697,0.668016,2.357088,-0.400580,0.554246,2.707381,-0.298514,0.948181,2.452087,-0.352180,0.937270,2.685986
32,-0.300382,0.391055,2.565139,-0.230351,0.157196,2.682680,-0.151913,-0.148874,2.656389,0.107066,-0.091804,2.315784,0.014242,0.231688,2.372346,-0.217578,0.410576,2.467429,-0.122255,0.329608,2.651148,0.019063,0.367186,2.436999,-0.247381,0.647599,2.355355,-0.407872,0.522570,2.703618,-0.283900,0.909084,2.452087,-0.351365,0.892056,2.688564
33,-0.303838,0.401715,2.561419,-0.232252,0.161466,2.680707,-0.155052,-0.149634,2.659490,0.108427,-0.089317,2.316554,0.002587,0.232650,2.375886,-0.225141,0.402729,2.458018,-0.125830,0.329139,2.647216,0.016411,0.367673,2.440094,-0.247460,0.653897,2.342917,-0.400403,0.518858,2.670699,-0.283032,0.938370,2.452916,-0.357376,0.928797,2.695301
34,-0.304040,0.399477,2.564108,-0.230921,0.152183,2.680046,-0.157402,-0.155097,2.656770,0.108290,-0.090774,2.319081,0.009772,0.229828,2.383161,-0.222926,0.399961,2.467166,-0.129792,0.306047,2.646977,0.016438,0.358893,2.444413,-0.225603,0.627480,2.357938,-0.388329,0.461388,2.673919,-0.280758,0.906983,2.473131,-0.373487,0.876903,2.695149
35,-0.297035,0.386097,2.558078,-0.232944,0.150875,2.676850,-0.152483,-0.154492,2.656574,0.105382,-0.095406,2.319110,0.012141,0.219100,2.381990,-0.211930,0.387739,2.470112,-0.127255,0.318234,2.654584,0.013295,0.359707,2.446651,-0.266942,0.606305,2.353343,-0.400659,0.491906,2.670384,-0.341197,0.907517,2.462296,-0.377101,0.900795,2.677123
36,-0.293173,0.377356,2.552967,-0.232801,0.148042,2.673900,-0.154663,-0.157083,2.655865,0.104785,-0.098296,2.320926,0.010143,0.214005,2.385438,-0.219563,0.372271,2.466906,-0.121849,0.327814,2.643483,0.023913,0.363246,2.445945,-0.233300,0.578647,2.362118,-0.384498,0.430287,2.669047,-0.321547,0.893447,2.462704,-0.392305,0.865310,2.667321
37,-0.289396,0.367415,2.552114,-0.230941,0.140727,2.671221,-0.154083,-0.158943,2.655812,0.104638,-0.099043,2.317863,0.011291,0.211702,2.379745,-0.215763,0.359953,2.470755,-0.125846,0.332320,2.658972,-0.000738,0.368497,2.445606,-0.297673,0.578834,2.360369,-0.410184,0.485516,2.669955,-0.313440,0.913116,2.460127,-0.344549,0.890758,2.669263
38,-0.289622,0.351244,2.545058,-0.229295,0.126338,2.672357,-0.152358,-0.168808,2.651920,0.108563,-0.104502,2.315427,0.015979,0.199431,2.380017,-0.218337,0.351378,2.475700,-0.127257,0.331900,2.667134,0.026834,0.370017,2.454133,-0.189478,0.598417,2.403181,-0.365629,0.518298,2.684427,-0.236745,0.896835,2.497356,-0.314296,0.899029,2.690553
39,-0.298623,0.334165,2.545469,-0.234381,0.117455,2.670278,-0.151895,-0.175405,2.649395,0.108032,-0.112569,2.313859,0.016924,0.189660,2.375890,-0.216451,0.321910,2.458230,-0.133924,0.336528,2.675689,0.021353,0.371974,2.462279,-0.209149,0.572290,2.384699,-0.393418,0.499647,2.671904,-0.257783,0.885409,2.492553,-0.336442,0.875867,2.688015
40,-0.306469,0.311490,2.539327,-0.240756,0.092116,2.667905,-0.148852,-0.190325,2.644371,0.108559,-0.126300,2.314333,0.004968,0.165741,2.365852,-0.225544,0.287716,2.451040,-0.146480,0.305765,2.669635,0.006653,0.353900,2.471768,-0.256421,0.535550,2.390007,-0.426152,0.485111,2.704672,-0.378898,0.831531,2.485801,-0.416803,0.811648,2.662057
41,-0.314708,0.292972,2.529751,-0.249949,0.067204,2.668710,-0.148162,-0.207320,2.636277,0.104010,-0.141594,2.313293,-0.004476,0.155388,2.355217,-0.236005,0.265167,2.452078,-0.152100,0.295469,2.662652,-0.000291,0.341312,2.467500,-0.270531,0.524508,2.386201,-0.423165,0.451716,2.659393,-0.426976,0.812180,2.471682,-0.465505,0.814524,2.644109
42,-0.327412,0.260905,2.540671,-0.265285,0.042046,2.671628,-0.152512,-0.221054,2.635078,0.105359,-0.156766,2.307478,0.007810,0.142494,2.335434,-0.245788,0.246242,2.436505,-0.151491,0.274996,2.649633,0.005297,0.322655,2.452237,-0.245477,0.488793,2.374018,-0.412844,0.445869,2.689335,-0.411887,0.817424,2.449133,-0.386920,0.800491,2.636061
43,-0.327628,0.235336,2.550798,-0.272996,0.025658,2.680279,-0.149598,-0.229150,2.637385,0.099970,-0.174272,2.311613,-0.003262,0.128769,2.323849,-0.252698,0.225641,2.416757,-0.144418,0.283202,2.651889,0.010116,0.317346,2.452501,-0.265557,0.412360,2.341052,-0.417274,0.414505,2.661246,-0.435441,0.766481,2.432168,-0.434374,0.757719,2.607999
44,-0.331608,0.192524,2.563255,-0.292488,-0.013260,2.701169,-0.147955,-0.240828,2.630643,0.101483,-0.184410,2.312082,0.003401,0.109126,2.307250,-0.243892,0.197145,2.401182,-0.144953,0.311461,2.665761,0.010040,0.333988,2.453811,-0.305421,0.408684,2.349329,-0.425173,0.343410,2.659337,-0.482322,0.770020,2.424011,-0.484868,0.724941,2.597795
45,-0.358552,0.158174,2.562043,-0.310665,-0.032689,2.721375,-0.150030,-0.247747,2.621178,0.096458,-0.187782,2.313911,-0.007256,0.098826,2.280960,-0.237689,0.169853,2.363398,-0.146339,0.319251,2.662680,0.003669,0.351174,2.452742,-0.361596,0.417027,2.330935,-0.463828,0.390205,2.679397,-0.519747,0.761168,2.423461,-0.508468,0.749536,2.610332
46,-0.373295,0.120009,2.584020,-0.322838,-0.048400,2.756235,-0.155020,-0.253867,2.617600,0.094969,-0.192573,2.310287,0.018072,0.094307,2.257187,-0.213248,0.150488,2.338605,-0.152057,0.333361,2.662195,0.003771,0.376160,2.447766,-0.381076,0.504406,2.386216,-0.469168,0.407377,2.690960,-0.558333,0.817052,2.454725,-0.520523,0.822897,2.675610
47,-0.384092,0.080891,2.603662,-0.334103,-0.061212,2.776409,-0.155324,-0.252815,2.617089,0.089444,-0.204209,2.300913,0.030073,0.083679,2.219911,-0.198209,0.139732,2.310496,-0.154439,0.344241,2.649928,0.006660,0.389644,2.423456,-0.360781,0.630820,2.401539,-0.509842,0.535251,2.683778,-0.467473,0.942191,2.450845,-0.544408,0.925600,2.672137
48,-0.405325,0.057811,2.625940,-0.352271,-0.075951,2.808330,-0.163990,-0.256618,2.618095,0.091929,-0.210334,2.295412,0.061606,0.083316,2.197711,-0.178052,0.119450,2.289384,-0.161961,0.335661,2.642942,0.010605,0.388927,2.413505,-0.311536,0.643901,2.402779,-0.465411,0.554331,2.685353,-0.482948,0.944568,2.459776,-0.521193,0.974043,2.677333
49,-0.418746,0.062798,2.651717,-0.365572,-0.092314,2.845589,-0.167260,-0.264629,2.622926,0.088006,-0.212130,2.288574,0.071734,0.082631,2.160630,-0.151717,0.107439,2.255432,-0.159631,0.318536,2.634643,0.011249,0.375397,2.404684,-0.286580,0.522454,2.396586,-0.413961,0.523337,2.697701,-0.601158,0.768414,2.446628,-0.382896,1.028254,2.735990
50,-0.424079,0.046325,2.679474,-0.374300,-0.104531,2.857793,-0.175934,-0.271158,2.630098,0.086739,-0.218240,2.283170,0.089258,0.082076,2.156154,-0.125135,0.101820,2.228992,-0.157017,0.316415,2.656040,0.009151,0.369735,2.415474,-0.287491,0.533907,2.405924,-0.408258,0.516745,2.705296,-0.611865,0.774912,2.451957,-0.370458,1.014289,2.753157
51,-0.414813,0.025295,2.712822,-0.374837,-0.115365,2.872829,-0.182001,-0.274827,2.639036,0.085237,-0.221250,2.282870,0.103673,0.092504,2.149913,-0.092858,0.098994,2.226011,-0.166022,0.338599,2.667763,0.006071,0.394584,2.428625,-0.293171,0.671840,2.450360,-0.469499,0.567150,2.658660,-0.534938,0.955809,2.479671,-0.450850,1.065595,2.747065
52,-0.414490,0.010956,2.737209,-0.358235,-0.115833,2.852447,-0.185396,-0.278439,2.641358,0.082511,-0.221550,2.273633,0.138900,0.093109,2.144275,-0.055084,0.115570,2.196749,-0.176571,0.345444,2.674230,-0.000298,0.400408,2.430682,-0.285083,0.751735,2.450970,-0.457314,0.657410,2.648704,-0.454761,1.104168,2.492786,-0.421672,1.162654,2.768416
53,-0.404744,0.017698,2.756904,-0.353622,-0.111080,2.858472,-0.198137,-0.267300,2.648249,0.085717,-0.217344,2.271355,0.171384,0.094818,2.145290,-0.021001,0.129450,2.203918,-0.196857,0.367517,2.678606,-0.005736,0.419081,2.432342,-0.262217,0.737184,2.421396,-0.510975,0.659465,2.632951,-0.416754,1.124330,2.476274,-0.454989,1.154033,2.710045
54,-0.388547,0.019355,2.756992,-0.340074,-0.118388,2.816912,-0.189861,-0.280070,2.640431,0.086578,-0.210037,2.265922,0.188677,0.093866,2.158370,0.010113,0.139737,2.200282,-0.220985,0.370974,2.683079,-0.021687,0.429740,2.442028,-0.301139,0.775732,2.435825,-0.526538,0.624966,2.637417,-0.438070,1.106002,2.459320,-0.522211,1.104035,2.716102
55,-0.375940,0.030163,2.764259,-0.309276,-0.103910,2.805756,-0.198610,-0.276023,2.642322,0.086986,-0.210922,2.267365,0.212634,0.083742,2.167779,0.031146,0.150281,2.208747,-0.223002,0.386979,2.680998,-0.012339,0.446086,2.440794,-0.204248,0.851904,2.449569,-0.535013,0.650002,2.629352,-0.343893,1.238234,2.513715,-0.547191,1.157380,2.737131
56,-0.368397,0.037466,2.767311,-0.287952,-0.087354,2.804665,-0.205784,-0.269794,2.646161,0.081570,-0.206588,2.261766,0.230356,0.070662,2.181683,0.055726,0.163221,2.217514,-0.236446,0.387116,2.686156,-0.040022,0.453883,2.452047,-0.286255,0.780856,2.420562,-0.536862,0.665254,2.635274,-0.458370,1.154897,2.507971,-0.552593,1.165172,2.737422
57,-0.357233,0.027464,2.762991,-0.277003,-0.095413,2.795031,-0.201700,-0.267164,2.642915,0.082156,-0.204374,2.257416,0.223651,0.062805,2.215740,0.057557,0.161892,2.245249,-0.226937,0.396176,2.682399,-0.031428,0.463195,2.442157,-0.231212,0.771342,2.424822,-0.531915,0.660805,2.630044,-0.407831,1.121389,2.472580,-0.509431,1.146227,2.725040
58,-0.331211,0.050936,2.768021,-0.261478,-0.111268,2.786355,-0.192198,-0.292992,2.638742,0.081657,-0.208684,2.263877,0.223291,0.042643,2.222049,0.078408,0.164630,2.253914,-0.218747,0.367960,2.679480,-0.036199,0.443544,2.439226,-0.192003,0.775061,2.440952,-0.530734,0.642217,2.625926,-0.354431,1.098463,2.503727,-0.527594,1.087393,2.716590
59,-0.309147,0.051696,2.761904,-0.245512,-0.107267,2.774308,-0.188039,-0.291023,2.642129,0.074039,-0.213398,2.261821,0.223582,0.026343,2.240789,0.081292,0.169145,2.268868,-0.218960,0.384150,2.681759,-0.052091,0.436190,2.435050,-0.435142,0.731965,2.441754,-0.547313,0.637882,2.618956,-0.461442,1.019752,2.458552,-0.535865,1.079147,2.710835
60,-0.295781,0.051864,2.762688,-0.230846,-0.113610,2.764878,-0.184416,-0.296223,2.643581,0.068909,-0.219789,2.265140,0.213535,0.003824,2.240192,0.086519,0.160025,2.274271,-0.225244,0.359960,2.676943,-0.057195,0.421620,2.430681,-0.372029,0.807435,2.437908,-0.538181,0.632339,2.634700,-0.473127,1.004514,2.471898,-0.552930,1.078832,2.730381
61,-0.281916,0.041343,2.756813,-0.220261,-0.125599,2.756844,-0.181112,-0.297421,2.640393,0.067174,-0.227432,2.260554,0.212862,-0.005956,2.241910,0.091509,0.149578,2.284830,-0.215720,0.352352,2.674106,-0.042057,0.409155,2.423740,-0.357161,0.771784,2.424396,-0.527055,0.611656,2.626035,-0.477670,0.963012,2.437767,-0.537254,1.041370,2.689464
62,-0.286345,0.046333,2.753633,-0.217424,-0.125291,2.752740,-0.184104,-0.302328,2.639456,0.065426,-0.227633,2.263346,0.212136,-0.009944,2.244921,0.084165,0.145765,2.286682,-0.217672,0.362498,2.675628,-0.046827,0.417928,2.423581,-0.342791,0.777434,2.439389,-0.513939,0.630366,2.622458,-0.457481,0.978858,2.437788,-0.529162,1.045368,2.692440
63,-0.282945,0.043258,2.745250,-0.214182,-0.125647,2.746372,-0.184156,-0.303464,2.640567,0.066006,-0.226365,2.256946,0.211806,-0.012862,2.253500,0.083187,0.142299,2.300107,-0.213486,0.363967,2.676895,-0.035973,0.417018,2.417889,-0.327540,0.779468,2.417974,-0.523786,0.622047,2.631743,-0.449756,0.938510,2.410882,-0.527190,1.017846,2.674917
64,-0.282140,0.042470,2.747547,-0.203538,-0.121339,2.745728,-0.176150,-0.304574,2.640517,0.056686,-0.228405,2.260777,0.206815,-0.016707,2.254171,0.079395,0.142171,2.297424,-0.213677,0.360823,2.679101,-0.047544,0.417104,2.421725,-0.373679,0.775661,2.438920,-0.513006,0.620354,2.640397,-0.463924,0.930807,2.430520,-0.528457,1.019612,2.702602
65,-0.285962,0.039893,2.743322,-0.203342,-0.125138,2.742720,-0.177016,-0.306022,2.641787,0.055313,-0.231242,2.264736,0.206612,-0.020114,2.250885,0.080292,0.140909,2.295422,-0.210556,0.358758,2.679687,-0.044699,0.412684,2.422974,-0.367943,0.761972,2.435624,-0.524089,0.613315,2.631574,-0.481873,0.953341,2.452545,-0.544337,1.031737,2.697581
66,-0.282041,0.041561,2.744059,-0.201372,-0.134518,2.739984,-0.190326,-0.312421,2.638585,0.052601,-0.228560,2.258961,0.206211,-0.023607,2.255778,0.084138,0.146388,2.301262,-0.220626,0.352022,2.682243,-0.043937,0.413730,2.427113,-0.346578,0.766860,2.443741,-0.521760,0.612987,2.638519,-0.450413,0.976690,2.469816,-0.549590,1.006071,2.706874
67,-0.277017,0.037654,2.743425,-0.200121,-0.125755,2.742221,-0.192641,-0.309299,2.642236,0.048235,-0.227971,2.256335,0.206773,-0.034577,2.252119,0.090383,0.143981,2.305358,-0.224797,0.366016,2.679332,-0.052704,0.419145,2.425533,-0.332933,0.769449,2.441696,-0.531468,0.640079,2.642435,-0.460994,0.986058,2.446848,-0.569507,1.025608,2.694309
68,-0.278546,0.028323,2.738196,-0.200000,-0.137607,2.737029,-0.191459,-0.311235,2.637919,0.043936,-0.229869,2.258249,0.205185,-0.038989,2.256338,0.084742,0.139828,2.303213,-0.228692,0.364437,2.681319,-0.060918,0.421430,2.430600,-0.375717,0.757162,2.439271,-0.519865,0.643812,2.642216,-0.489395,0.936787,2.450247,-0.568053,1.008370,2.708659
