frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
10,-0.388075,0.067365,3.111662,-0.274946,-0.071627,3.124288,-0.211635,-0.255949,3.001126,0.082270,-0.170147,2.603687,0.207180,0.112718,2.589671,0.050451,0.168164,2.571693,-0.220737,0.405041,3.042231,-0.015854,0.459916,2.785963,-0.102197,0.963142,2.836387,-0.548221,0.686019,3.019197,-0.191836,1.372208,2.904700,-0.619669,1.126979,3.061362
11,-0.384165,0.046950,3.115047,-0.270905,-0.086902,3.132024,-0.212400,-0.267093,2.983977,0.076553,-0.172869,2.602797,0.207158,0.098718,2.606605,0.046405,0.167863,2.575775,-0.214567,0.416307,3.045056,-0.005944,0.478235,2.783828,-0.123635,0.966457,2.845738,-0.563429,0.790648,3.047914,-0.290877,1.334570,2.888831,-0.628063,1.171404,3.070242
12,-0.403174,0.045300,3.112911,-0.285942,-0.080631,3.130764,-0.206202,-0.266915,2.999569,0.078680,-0.173514,2.600820,0.203935,0.091212,2.599912,0.051103,0.161133,2.576344,-0.205081,0.417996,3.041302,-0.005226,0.472154,2.782872,-0.055933,0.819807,2.774184,-0.530738,0.768208,3.049600,-0.288850,1.273703,2.860012,-0.639347,1.145532,3.029774
13,-0.402244,0.043192,3.112624,-0.282209,-0.080451,3.130099,-0.209548,-0.262611,2.995147,0.075227,-0.172683,2.597924,0.205117,0.088008,2.604630,0.049471,0.161250,2.578500,-0.201759,0.415269,3.035326,-0.008126,0.466632,2.772354,-0.108312,0.813717,2.783406,-0.520139,0.720933,3.022091,-0.383552,1.273518,2.862261,-0.617898,1.185805,3.047393
14,-0.396605,0.030984,3.113323,-0.269467,-0.082746,3.126186,-0.208142,-0.269435,2.990111,0.071014,-0.179300,2.602195,0.204880,0.078109,2.590666,0.048450,0.162688,2.561008,-0.212544,0.405719,3.033511,-0.017729,0.459158,2.772660,-0.155807,0.914831,2.840977,-0.568019,0.749551,3.048384,-0.384890,1.245897,2.855413,-0.630418,1.138521,3.048993
15,-0.398887,0.028765,3.117284,-0.275036,-0.098107,3.123468,-0.216622,-0.270453,2.993650,0.070654,-0.173963,2.597482,0.206983,0.089780,2.579347,0.051688,0.167555,2.564496,-0.215155,0.394803,3.035953,-0.016195,0.454335,2.780789,-0.106761,0.941742,2.840007,-0.551903,0.674329,3.013658,-0.324433,1.270517,2.870619,-0.654495,1.124686,3.050276
16,-0.394491,0.031667,3.111595,-0.270241,-0.094851,3.118024,-0.224348,-0.279034,2.996189,0.071340,-0.156694,2.599774,0.205424,0.117526,2.576331,0.057060,0.184371,2.572319,-0.210894,0.369517,3.025714,-0.011177,0.424743,2.769842,-0.098278,0.918846,2.834435,-0.514712,0.655760,3.003019,-0.253789,1.260772,2.876041,-0.627926,1.120590,3.033409
17,-0.394344,0.031701,3.116205,-0.274921,-0.097005,3.122257,-0.216623,-0.271474,2.997282,0.068093,-0.141692,2.597999,0.200577,0.155941,2.576400,0.053685,0.204397,2.578761,-0.208024,0.382587,3.036760,-0.009649,0.444545,2.773076,-0.176414,0.951268,2.841141,-0.546764,0.681775,3.009155,-0.399850,1.275386,2.864846,-0.654513,1.130172,3.049279
18,-0.401886,0.030496,3.123154,-0.267185,-0.092151,3.123813,-0.214762,-0.279884,2.990684,0.064458,-0.137507,2.598166,0.201308,0.160765,2.576880,0.056438,0.208642,2.566974,-0.207469,0.367332,3.039737,-0.020607,0.424592,2.783998,-0.218925,0.890243,2.829045,-0.528665,0.673479,3.021683,-0.427364,1.236485,2.864081,-0.620275,1.123233,3.062216
19,-0.394668,0.029462,3.120911,-0.271956,-0.103702,3.123488,-0.215613,-0.281926,2.988744,0.059281,-0.147101,2.594829,0.209529,0.123409,2.585242,0.058151,0.184133,2.565940,-0.215522,0.353226,3.047982,-0.035858,0.410770,2.794430,-0.219000,0.708641,2.771520,-0.567403,0.675461,3.048852,-0.436122,1.154152,2.842562,-0.633615,1.073763,3.045573
20,-0.393086,0.021647,3.120829,-0.277032,-0.115046,3.122183,-0.221530,-0.276244,2.983202,0.066013,-0.150241,2.597886,0.201683,0.103696,2.596808,0.057870,0.173871,2.554484,-0.220029,0.342644,3.046684,-0.024753,0.411550,2.797258,-0.213306,0.826294,2.783150,-0.541722,0.662894,3.011053,-0.428260,1.129703,2.850445,-0.618114,1.110540,3.041443
21,-0.397006,0.011065,3.121433,-0.273576,-0.109433,3.122139,-0.217247,-0.288919,2.977263,0.059041,-0.160875,2.599426,0.204786,0.097738,2.596153,0.054842,0.168407,2.546969,-0.229510,0.337991,3.041828,-0.037644,0.401567,2.793032,-0.271776,0.715457,2.760649,-0.560212,0.687594,3.049879,-0.480429,1.059782,2.838507,-0.629541,1.095008,3.043571
22,-0.415108,0.007034,3.120808,-0.287481,-0.115740,3.118665,-0.222495,-0.271051,2.977828,0.062356,-0.149109,2.604056,0.210753,0.084296,2.598590,0.059905,0.166675,2.553643,-0.225853,0.336187,3.037962,-0.038295,0.393558,2.795226,-0.201470,0.736597,2.777555,-0.572309,0.649197,3.047092,-0.383426,1.064904,2.853777,-0.622234,1.031879,3.052927
23,-0.410965,0.013723,3.121244,-0.289134,-0.102737,3.126584,-0.225839,-0.269608,2.976012,0.063160,-0.154491,2.591979,0.206999,0.078725,2.587080,0.054624,0.164470,2.550997,-0.232734,0.334497,3.038090,-0.036611,0.382422,2.795152,-0.145317,0.746524,2.770843,-0.544051,0.673927,3.057579,-0.327756,1.050796,2.869339,-0.632832,1.057525,3.055079
24,-0.406564,0.007474,3.126222,-0.286069,-0.110904,3.114201,-0.221069,-0.279530,2.983669,0.060709,-0.150569,2.589778,0.214331,0.079728,2.580361,0.059997,0.166885,2.546386,-0.222292,0.322495,3.041810,-0.045533,0.382057,2.802319,-0.208805,0.735106,2.758593,-0.530910,0.647672,3.085373,-0.425015,0.985839,2.827545,-0.623323,0.984444,3.051786
25,-0.396534,0.005842,3.132684,-0.288159,-0.107606,3.131397,-0.228633,-0.276858,2.975281,0.051458,-0.146560,2.591052,0.211459,0.087088,2.580538,0.050475,0.173386,2.551039,-0.231709,0.337563,3.042696,-0.046392,0.390016,2.803271,-0.198716,0.758507,2.770061,-0.539544,0.681147,3.083901,-0.486909,1.036335,2.862964,-0.656370,1.036248,3.061208
26,-0.402605,0.001119,3.129946,-0.291637,-0.117555,3.128274,-0.228046,-0.276565,2.972015,0.048889,-0.144744,2.591654,0.214886,0.088769,2.580385,0.057073,0.179354,2.568298,-0.231184,0.322109,3.041840,-0.056459,0.371728,2.803918,-0.218321,0.740038,2.777005,-0.512536,0.640731,3.008221,-0.454669,1.025466,2.868853,-0.630173,1.013585,3.035836
27,-0.414606,-0.005345,3.132425,-0.310137,-0.115933,3.121398,-0.232012,-0.268507,2.972476,0.050056,-0.143352,2.591144,0.215457,0.078190,2.588480,0.057293,0.177953,2.567871,-0.236543,0.326922,3.041207,-0.068979,0.379884,2.801455,-0.256357,0.751918,2.782854,-0.540127,0.670320,3.064215,-0.468349,1.034824,2.847658,-0.645723,1.004543,3.039745
28,-0.404068,-0.005703,3.130241,-0.290418,-0.129625,3.120006,-0.224379,-0.286619,2.972406,0.041924,-0.140187,2.588906,0.211299,0.060995,2.590778,0.052665,0.175470,2.582567,-0.228802,0.315933,3.040904,-0.065128,0.373157,2.803399,-0.243922,0.735389,2.779310,-0.517905,0.629258,3.025686,-0.470060,1.050850,2.859326,-0.637868,1.010935,3.024759
29,-0.407667,0.001148,3.134635,-0.306150,-0.129589,3.127439,-0.239953,-0.273799,2.979696,0.043417,-0.148625,2.598893,0.208935,0.058160,2.584873,0.053928,0.169562,2.575781,-0.234781,0.324023,3.036044,-0.054063,0.376026,2.796555,-0.216863,0.756343,2.770244,-0.540568,0.663514,3.060129,-0.433546,0.987269,2.794605,-0.636009,0.983165,3.004117
30,-0.394475,-0.007874,3.132471,-0.306439,-0.144782,3.121796,-0.225928,-0.274288,2.982430,0.038793,-0.151860,2.603508,0.203991,0.050466,2.594232,0.050356,0.171765,2.577645,-0.215469,0.319713,3.037069,-0.041668,0.377454,2.788647,-0.186120,0.833505,2.800501,-0.491142,0.640579,3.033508,-0.372471,1.031979,2.841374,-0.574544,0.974714,3.043205
31,-0.392971,-0.006308,3.137717,-0.293684,-0.134028,3.127852,-0.242060,-0.270317,2.981158,0.031246,-0.147040,2.591484,0.205795,0.052125,2.601242,0.049268,0.189548,2.592676,-0.225374,0.326173,3.035209,-0.046338,0.379282,2.785263,-0.225858,0.812153,2.765547,-0.511374,0.653838,3.026814,-0.474026,0.975068,2.808549,-0.651551,1.019309,3.025585
32,-0.373764,0.000926,3.141046,-0.289134,-0.130438,3.122136,-0.238907,-0.271676,2.987020,0.029434,-0.139171,2.593632,0.202046,0.042276,2.595460,0.051126,0.197676,2.594997,-0.221085,0.328462,3.035613,-0.048232,0.389066,2.783497,-0.249391,0.804140,2.764535,-0.513276,0.643403,3.040474,-0.499737,0.993641,2.811317,-0.653880,1.014871,3.018049
33,-0.401143,0.017033,3.149047,-0.311301,-0.137149,3.128758,-0.246909,-0.275352,2.994703,0.029643,-0.137050,2.595632,0.203612,0.035814,2.605128,0.051918,0.189615,2.601719,-0.224017,0.323342,3.030435,-0.045603,0.385230,2.783957,-0.200630,0.750114,2.783769,-0.508293,0.650722,3.046137,-0.462278,1.016362,2.833577,-0.631934,1.027403,3.033504
34,-0.393261,0.013942,3.143327,-0.302277,-0.128718,3.126746,-0.254106,-0.270523,2.990073,0.024043,-0.125586,2.582949,0.207284,0.031510,2.600958,0.059678,0.190950,2.595542,-0.226448,0.341668,3.032373,-0.046516,0.397788,2.780292,-0.220766,0.785606,2.758244,-0.541103,0.667055,3.078117,-0.465226,1.047466,2.821700,-0.646198,1.042892,3.034381
35,-0.396132,0.005449,3.145113,-0.301953,-0.138246,3.127142,-0.254347,-0.273820,2.984316,0.031942,-0.129670,2.585392,0.206713,0.036235,2.606242,0.062616,0.195265,2.595669,-0.223247,0.331239,3.038840,-0.043543,0.393230,2.786107,-0.208977,0.763952,2.777324,-0.536002,0.635007,3.051039,-0.454578,1.016579,2.826605,-0.627965,1.002237,3.038107
36,-0.391723,-0.004467,3.141614,-0.315460,-0.143111,3.129524,-0.253751,-0.268279,2.978208,0.022524,-0.130009,2.587783,0.200209,0.040236,2.608538,0.059662,0.194025,2.597934,-0.232258,0.333521,3.040872,-0.049913,0.393001,2.784422,-0.192971,0.750793,2.773162,-0.494029,0.655292,3.051115,-0.439227,1.008647,2.821663,-0.596027,1.059825,3.046289
37,-0.384947,-0.004094,3.147957,-0.318498,-0.145134,3.129462,-0.258156,-0.268928,2.978472,0.020696,-0.131491,2.587951,0.201987,0.040508,2.614440,0.067664,0.204873,2.607325,-0.238329,0.335619,3.037686,-0.063886,0.390836,2.786479,-0.225326,0.750719,2.759603,-0.533088,0.695102,3.079117,-0.482475,1.026541,2.818028,-0.624348,1.056263,3.044824
38,-0.381034,-0.005907,3.149523,-0.300947,-0.138915,3.132121,-0.251847,-0.275367,2.976394,0.020423,-0.145320,2.595515,0.204614,0.021712,2.614474,0.071678,0.186659,2.607510,-0.237549,0.342814,3.042360,-0.069019,0.399682,2.786956,-0.300577,0.716795,2.756647,-0.549824,0.671779,3.088525,-0.504630,1.020156,2.806843,-0.653371,1.023748,3.045895
39,-0.393067,0.014077,3.149542,-0.301892,-0.130727,3.126815,-0.246215,-0.267113,2.981260,0.020976,-0.157021,2.593776,0.201901,0.043377,2.637564,0.068365,0.182604,2.602875,-0.232352,0.345018,3.038869,-0.056487,0.392638,2.784071,-0.241657,0.732758,2.750970,-0.532157,0.680081,3.077763,-0.479863,0.994974,2.806603,-0.622692,1.042492,3.037086
40,-0.381937,0.001747,3.151073,-0.326345,-0.154836,3.130327,-0.262540,-0.271068,2.982721,0.011618,-0.168673,2.587982,0.193845,0.024675,2.613770,0.069905,0.183933,2.613037,-0.238083,0.341775,3.028117,-0.055034,0.390315,2.779364,-0.241474,0.842521,2.789622,-0.501793,0.679975,3.039307,-0.460274,1.051128,2.836925,-0.640357,1.069897,3.047033
41,-0.384750,0.015353,3.154057,-0.307865,-0.148717,3.126448,-0.251884,-0.267751,2.980256,0.013598,-0.173617,2.593545,0.201205,0.033549,2.638209,0.066073,0.181572,2.608729,-0.230792,0.352114,3.026955,-0.058710,0.404900,2.782491,-0.250935,0.856138,2.792439,-0.528938,0.669401,3.028876,-0.446891,1.048375,2.837132,-0.605160,1.086484,3.057538
42,-0.385248,0.023613,3.150984,-0.335640,-0.132611,3.125865,-0.282745,-0.277498,2.984682,0.013244,-0.182279,2.576708,0.201020,0.028444,2.629514,0.066757,0.181005,2.618927,-0.246172,0.330096,3.026217,-0.069027,0.391042,2.766696,-0.268169,0.802947,2.733211,-0.565360,0.631791,3.081558,-0.494042,0.959847,2.738729,-0.625512,1.004745,3.026010
43,-0.371026,0.024550,3.163964,-0.329889,-0.148204,3.131204,-0.267074,-0.264444,2.978955,0.010149,-0.170914,2.581337,0.197315,0.028607,2.632257,0.069957,0.178296,2.609674,-0.244009,0.359226,3.033836,-0.059532,0.408082,2.774546,-0.222472,0.822190,2.784831,-0.537918,0.703552,3.069832,-0.466810,1.046650,2.826191,-0.637243,1.078095,3.057842
44,-0.367645,0.007272,3.156814,-0.347717,-0.171153,3.126498,-0.267426,-0.272916,2.981338,0.008452,-0.161876,2.573163,0.197386,0.035969,2.641752,0.067566,0.176906,2.599651,-0.240144,0.338815,3.032175,-0.070777,0.403061,2.774179,-0.281103,0.817655,2.750375,-0.541638,0.675975,3.084862,-0.458106,1.053586,2.813320,-0.632342,1.038327,3.052579
45,-0.368179,0.005260,3.151017,-0.311618,-0.163231,3.117606,-0.262346,-0.273300,2.979145,0.004325,-0.162169,2.580229,0.194883,0.028024,2.641618,0.067497,0.171121,2.604089,-0.241911,0.341813,3.033358,-0.075330,0.407113,2.778529,-0.302183,0.723321,2.757827,-0.547134,0.662679,3.072136,-0.510222,1.018234,2.805390,-0.644693,1.012861,3.049428
46,-0.369089,0.008796,3.159690,-0.330211,-0.170043,3.114866,-0.254406,-0.273776,2.971278,0.007043,-0.161446,2.591089,0.195313,0.024000,2.645006,0.077099,0.164407,2.602099,-0.242567,0.350071,3.034646,-0.074888,0.412664,2.782716,-0.299024,0.729450,2.757134,-0.547521,0.690226,3.073814,-0.494972,1.071900,2.817580,-0.644587,1.036530,3.052475
47,-0.384021,0.022206,3.150769,-0.310165,-0.150936,3.108747,-0.252893,-0.270472,2.960605,0.007390,-0.168637,2.597270,0.193255,0.018583,2.646769,0.075731,0.159432,2.606047,-0.249131,0.349179,3.040895,-0.081845,0.414322,2.785336,-0.320432,0.828540,2.791023,-0.558902,0.693844,3.074735,-0.489773,1.099959,2.849807,-0.661952,1.025707,3.053882
48,-0.375904,0.012220,3.162642,-0.313099,-0.147681,3.120936,-0.257007,-0.267308,2.971154,0.011601,-0.160264,2.576776,0.192657,0.020763,2.633774,0.076360,0.160279,2.595253,-0.239745,0.321187,3.031255,-0.070710,0.390683,2.775481,-0.237106,0.828541,2.781344,-0.508856,0.678242,3.099478,-0.375845,0.967133,2.866879,-0.657522,0.982345,3.066931
49,-0.390108,0.020777,3.158490,-0.336847,-0.122472,3.124044,-0.260313,-0.260533,2.969606,0.009389,-0.166424,2.576684,0.194282,0.022420,2.638446,0.073189,0.159661,2.601693,-0.244501,0.335534,3.025295,-0.074391,0.399971,2.780820,-0.326919,0.796231,2.764180,-0.536119,0.656505,3.094540,-0.520374,1.021470,2.814285,-0.638302,0.980366,3.049506
50,-0.382785,0.012045,3.149223,-0.340313,-0.120961,3.123450,-0.250865,-0.251479,2.972757,0.015174,-0.156346,2.586391,0.196901,0.030297,2.632665,0.070245,0.157343,2.602122,-0.231840,0.329300,3.030998,-0.063545,0.390145,2.782748,-0.274649,0.807924,2.748578,-0.539384,0.661418,3.082473,-0.461268,0.975854,2.838401,-0.633114,1.006408,3.051780
51,-0.394032,0.022724,3.143277,-0.370886,-0.099383,3.134246,-0.269117,-0.240248,2.974923,0.015261,-0.150983,2.577776,0.193621,0.032897,2.620270,0.075506,0.156877,2.603016,-0.250049,0.340499,3.032733,-0.066395,0.402048,2.780809,-0.272258,0.822136,2.759474,-0.562790,0.679945,3.091231,-0.532218,1.007598,2.823546,-0.638447,1.022084,3.053900
52,-0.379275,0.023711,3.154475,-0.331972,-0.142965,3.117754,-0.260866,-0.260766,2.969737,0.010691,-0.148106,2.583586,0.195055,0.037978,2.637439,0.069551,0.162102,2.603294,-0.245162,0.338586,3.035450,-0.067745,0.403568,2.789471,-0.252326,0.824272,2.742197,-0.520826,0.704502,3.096047,-0.469127,1.051521,2.828869,-0.620366,1.029984,3.051926
53,-0.384727,0.021256,3.149261,-0.327256,-0.132138,3.122453,-0.273470,-0.269084,2.965594,0.015376,-0.153372,2.581941,0.194100,0.038653,2.629698,0.064143,0.165494,2.596046,-0.242739,0.334319,3.030278,-0.057820,0.407142,2.782867,-0.262485,0.811686,2.753371,-0.543809,0.676391,3.087799,-0.495938,1.012081,2.825094,-0.633545,1.016766,3.052639
54,-0.382607,0.016690,3.146703,-0.308204,-0.142980,3.129924,-0.259079,-0.269120,2.977850,0.016289,-0.159062,2.585777,0.193001,0.033078,2.613803,0.062704,0.163780,2.591287,-0.238770,0.333021,3.034212,-0.064766,0.404297,2.780541,-0.228850,0.757777,2.753886,-0.519299,0.695938,3.087039,-0.461303,1.047480,2.821903,-0.644415,1.023154,3.049495
55,-0.384145,0.025327,3.151825,-0.329525,-0.128670,3.121912,-0.277195,-0.271138,2.977934,0.016442,-0.161504,2.576375,0.196896,0.042068,2.635015,0.055604,0.168320,2.597957,-0.245958,0.338396,3.036645,-0.062687,0.399885,2.781260,-0.243575,0.728255,2.762785,-0.565602,0.687237,3.076202,-0.513394,1.022534,2.829268,-0.618733,1.063277,3.058823
56,-0.372371,0.026768,3.144110,-0.305371,-0.142840,3.123883,-0.270283,-0.274558,2.982504,0.021176,-0.146408,2.582412,0.190939,0.058943,2.635048,0.048191,0.182839,2.591116,-0.234847,0.325783,3.036020,-0.055812,0.394337,2.776510,-0.276946,0.800079,2.757106,-0.551732,0.663416,3.069911,-0.516390,1.053434,2.816767,-0.644695,1.027148,3.052525
57,-0.373595,0.036393,3.148873,-0.316288,-0.140334,3.110899,-0.272807,-0.278110,2.986724,0.019350,-0.141008,2.581042,0.190239,0.080489,2.643996,0.038748,0.207737,2.592282,-0.242232,0.330094,3.030674,-0.068310,0.399389,2.782519,-0.289946,0.803616,2.749326,-0.568928,0.614200,3.065273,-0.500536,1.059067,2.822597,-0.655980,0.991838,3.063531
58,-0.398689,0.049456,3.141560,-0.329728,-0.113745,3.118963,-0.282879,-0.262902,2.990502,0.016509,-0.156403,2.575944,0.192308,0.058038,2.647703,0.041600,0.198034,2.591647,-0.245348,0.332598,3.033439,-0.064353,0.399197,2.772773,-0.264102,0.806875,2.743228,-0.565664,0.664208,3.070995,-0.511578,1.063255,2.811373,-0.655248,1.047659,3.044888
59,-0.376691,0.039964,3.140627,-0.317412,-0.131638,3.117690,-0.268638,-0.279278,2.991310,0.017935,-0.153006,2.594926,0.184178,0.041193,2.611807,0.041020,0.191368,2.608295,-0.237054,0.342187,3.040775,-0.056681,0.406199,2.776300,-0.255519,0.810140,2.749792,-0.544707,0.718799,3.062122,-0.460925,1.119176,2.839305,-0.634778,1.091051,3.040710
60,-0.363994,0.030873,3.133282,-0.305154,-0.144613,3.115159,-0.272299,-0.292023,2.985252,0.017202,-0.145615,2.591775,0.192895,0.041710,2.608483,0.040208,0.191815,2.601993,-0.248904,0.326168,3.036690,-0.069365,0.395686,2.776551,-0.317032,0.717544,2.739987,-0.587533,0.675384,3.060997,-0.481188,1.096801,2.843873,-0.595657,1.009877,3.071064
61,-0.370502,0.025137,3.136287,-0.303382,-0.137849,3.115541,-0.272486,-0.281507,2.987518,0.017741,-0.148325,2.589483,0.192969,0.039223,2.598594,0.040357,0.189586,2.608058,-0.240086,0.339957,3.040099,-0.060295,0.410364,2.777559,-0.286804,0.792917,2.746734,-0.571948,0.681981,3.065312,-0.474862,1.090183,2.827152,-0.648242,1.021000,3.042526
62,-0.370211,0.049279,3.127975,-0.301208,-0.124790,3.118575,-0.267739,-0.281668,2.977782,0.015228,-0.138366,2.588008,0.191145,0.053653,2.608459,0.035088,0.200325,2.610597,-0.246457,0.361090,3.039950,-0.066046,0.432520,2.783294,-0.301865,0.752202,2.745697,-0.582798,0.706918,3.044989,-0.443214,1.138763,2.830953,-0.646996,1.060083,3.037387
63,-0.366752,0.035019,3.119423,-0.306131,-0.123502,3.107742,-0.268059,-0.297141,2.974541,0.018878,-0.142880,2.590532,0.189628,0.046711,2.607023,0.037973,0.196442,2.609252,-0.243997,0.339371,3.042980,-0.072853,0.410815,2.792787,-0.319902,0.726115,2.752105,-0.577982,0.681047,3.039068,-0.485511,1.010309,2.815905,-0.591566,1.010541,3.046603
64,-0.368919,0.033136,3.125555,-0.283863,-0.111517,3.110886,-0.250561,-0.294474,2.983839,0.019247,-0.154507,2.590708,0.190747,0.046901,2.599276,0.036304,0.197438,2.608641,-0.233488,0.333086,3.040085,-0.069358,0.406586,2.787437,-0.340790,0.781104,2.760260,-0.566623,0.657633,3.060498,-0.478003,1.077732,2.835390,-0.661332,1.000657,3.033075
65,-0.374282,0.051771,3.123836,-0.277982,-0.087082,3.121124,-0.248098,-0.285961,2.988868,0.024554,-0.153741,2.581168,0.190213,0.053795,2.591067,0.029364,0.203057,2.606239,-0.224424,0.346834,3.043515,-0.046169,0.414288,2.785743,-0.303117,0.788459,2.781384,-0.558372,0.691380,3.067322,-0.505661,1.030254,2.841132,-0.619184,1.039747,3.049788
66,-0.392601,0.052262,3.121577,-0.278084,-0.085213,3.119067,-0.251821,-0.286223,2.984285,0.028192,-0.162640,2.584234,0.191147,0.047694,2.589197,0.029858,0.210765,2.619310,-0.226885,0.344680,3.040687,-0.055457,0.414830,2.787326,-0.314242,0.720086,2.749547,-0.560294,0.673233,3.063560,-0.472830,1.011434,2.831894,-0.631793,1.038064,3.064463
67,-0.372712,0.037813,3.123794,-0.277545,-0.099210,3.126770,-0.241804,-0.296715,2.982639,0.027430,-0.177856,2.588413,0.185274,0.054343,2.594288,0.022630,0.210954,2.615530,-0.229265,0.336822,3.028329,-0.058741,0.407365,2.780653,-0.326696,0.708678,2.745332,-0.564337,0.700446,3.034436,-0.480565,1.029758,2.822942,-0.636624,1.035823,3.046271
68,-0.382594,0.044451,3.121858,-0.275842,-0.079762,3.125826,-0.248083,-0.285208,2.980320,0.024315,-0.177453,2.592929,0.184566,0.060845,2.600564,0.021762,0.211716,2.615874,-0.232510,0.349331,3.037957,-0.061946,0.415330,2.792906,-0.335456,0.712803,2.756601,-0.570112,0.693317,3.032646,-0.477588,1.048097,2.831124,-0.638788,1.043929,3.062713
