frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
15,-38.243885,36.637367,229.996582,-30.324118,13.096604,239.230881,-23.793846,-18.953434,235.661499,1.498066,-12.868340,202.784485,-5.973884,19.643871,208.512115,-28.906485,38.128792,219.750885,-24.083530,30.139635,235.852417,-9.203752,33.867355,216.357498,-37.396801,56.551262,206.579910,-57.248569,56.301170,233.892441,-43.796013,88.770241,211.695328,-57.882641,89.535461,234.717331
16,-38.084045,36.103733,230.049988,-30.212034,13.020329,239.046936,-23.793755,-18.952557,235.638428,1.355944,-12.968168,202.736023,-5.998238,19.490711,207.849136,-28.469124,37.637207,219.238297,-23.497446,30.805412,236.104324,-8.360479,33.768532,216.166031,-36.637802,56.873589,206.773102,-56.280758,57.091564,234.827545,-43.160198,90.145432,212.580673,-57.240639,91.154366,234.600830
17,-37.947105,36.717152,230.520401,-29.958941,12.860873,239.182678,-24.044369,-18.913443,235.423508,1.375976,-13.160219,202.855560,-5.771509,19.335356,207.728333,-28.657055,38.254223,219.667801,-23.285784,30.352142,236.026840,-7.705764,33.190758,215.880646,-34.828449,55.354805,206.375275,-55.495506,56.416389,235.429459,-44.300079,85.195496,212.887405,-58.234005,88.632614,233.932999
18,-37.990341,36.745319,230.905884,-30.148941,12.816890,239.176331,-23.859505,-18.974964,235.377579,1.263405,-13.094982,202.888916,-6.038716,19.384394,207.983765,-28.337471,38.255486,219.445068,-23.357244,28.824669,236.979156,-7.640462,32.722431,216.919235,-36.035843,54.981216,206.645111,-55.923149,55.179226,235.496292,-43.393822,87.657951,213.626831,-58.296551,90.044762,235.324982
19,-37.516846,36.680367,230.215729,-30.007740,12.440294,238.826508,-23.902313,-19.502773,235.430557,1.212673,-12.761285,202.728165,-5.842007,20.140730,209.001236,-28.606495,38.134842,220.069550,-24.033064,29.718626,236.381317,-8.769848,32.736118,216.708328,-37.395454,55.944969,206.772766,-57.188118,55.638824,234.917709,-44.771893,86.964951,210.587692,-57.748055,89.798637,234.597183
20,-37.360668,36.327274,229.953400,-30.181753,12.314722,238.918762,-23.774496,-19.493502,235.573654,1.273324,-12.713737,202.693283,-5.994107,20.036192,208.451782,-28.615494,38.026649,219.752548,-24.108950,29.257833,236.066711,-9.168130,32.834473,216.660385,-37.865875,57.893040,207.941238,-57.056667,56.342712,234.531387,-43.972462,90.676361,213.193268,-58.027161,90.603493,235.284470
21,-37.662006,36.993782,230.185501,-30.321758,12.313890,238.832565,-23.669697,-19.469763,235.437393,1.349063,-12.737276,202.743683,-6.227711,20.032854,208.573792,-29.239779,37.980560,220.099686,-24.188467,28.972929,236.271332,-9.367817,32.982208,216.558899,-37.843052,57.788136,206.879425,-57.031929,55.236359,235.270340,-41.287025,88.145554,212.835098,-55.501171,87.274544,236.486176
22,-37.164364,36.150497,229.365417,-30.243370,12.020354,238.722916,-23.641560,-19.608873,235.564285,1.452848,-12.964576,202.668518,-6.164715,19.600548,208.776230,-28.715059,37.554489,219.940552,-24.488842,28.543715,236.476395,-9.039620,32.917057,217.149399,-38.307610,56.522247,207.278793,-57.060364,54.380100,235.469742,-41.502647,87.688141,212.964569,-55.592686,87.661362,236.708221
23,-37.728527,35.988468,229.309418,-30.076876,12.157921,238.895828,-23.477131,-19.734360,234.994263,1.472963,-12.814827,202.439011,-6.530605,19.478617,208.777756,-29.114084,37.401131,219.688065,-23.669296,29.407118,236.464142,-8.494934,32.998276,216.621613,-37.465466,56.594437,205.953583,-57.080845,55.289436,234.391769,-43.127731,89.103836,211.782547,-56.102352,89.676857,235.223480
24,-37.283386,35.321026,229.694855,-29.641428,11.666914,238.711884,-23.207731,-19.892563,235.200577,1.409252,-13.273607,202.550415,-5.832607,19.052761,208.115753,-28.985538,36.923607,218.931976,-23.244778,29.172476,235.990692,-8.404226,32.684330,216.301758,-37.409447,55.501022,204.677200,-54.455124,54.986416,235.591309,-41.754932,86.491928,210.176819,-55.657707,88.074524,235.554367
25,-37.423393,35.672363,230.198761,-29.324137,11.218230,238.454086,-23.087118,-19.737984,235.140762,1.897906,-13.096828,202.723389,-6.257398,19.360207,207.970428,-29.506899,37.228409,218.647919,-22.341385,28.560123,237.404846,-7.094204,32.583755,217.320969,-36.543030,55.572987,206.588562,-53.674522,52.161419,235.610565,-41.812660,87.935898,213.463974,-56.220505,88.367531,236.831451
26,-37.098804,35.002876,229.046600,-29.457041,11.230195,238.217133,-23.235783,-19.742170,234.812057,2.001886,-12.875416,202.707153,-6.095731,18.544914,207.608353,-29.707253,35.417664,217.876465,-22.758354,28.587793,236.749603,-7.274460,32.512012,217.211426,-36.679348,54.399231,205.694763,-54.643234,51.748043,235.160141,-43.299709,88.769562,213.816742,-55.439877,89.080574,235.966370
27,-37.005417,33.957085,229.202621,-29.344595,10.969415,238.243149,-23.192173,-19.813686,234.788315,1.988841,-12.902770,202.658051,-5.970960,18.263905,207.709885,-29.260025,34.483356,217.929031,-22.557915,28.760798,236.507736,-7.441349,32.463562,216.997116,-36.719543,53.456985,205.431931,-53.486477,51.760418,235.107834,-42.935886,87.900070,213.745193,-55.491787,87.928574,235.951126
28,-37.560158,33.816769,228.617554,-29.737244,10.635721,238.191254,-22.979649,-20.007561,235.017380,2.166999,-12.916500,202.758057,-5.856948,18.334833,207.643875,-29.415524,33.959095,218.065353,-22.917448,28.332054,235.576126,-7.459314,32.187862,215.989105,-36.728584,52.785210,204.925659,-54.380558,52.733479,233.578094,-43.254658,86.525482,211.268250,-55.150558,87.201843,232.551941
29,-38.708752,34.220921,228.401047,-29.556141,11.125270,237.990051,-22.904165,-20.042263,234.935699,2.386347,-13.171147,202.671295,-5.546648,18.664625,207.813858,-30.345356,34.313164,218.181808,-20.852955,29.269714,236.586395,-6.649987,32.223892,216.554932,-36.954777,53.123795,205.797195,-52.112240,52.018417,235.417328,-44.819946,80.840210,214.358856,-56.174252,85.451088,235.421249
30,-37.892410,31.929356,226.856827,-29.407274,10.752226,237.544968,-23.057480,-20.368498,234.678284,2.378674,-13.298779,202.711517,-5.420556,17.865318,207.465088,-29.387653,31.641922,216.706238,-21.702204,28.709764,236.307816,-6.302348,32.171444,216.984802,-37.401169,55.120815,207.926529,-51.973976,49.739037,236.169708,-45.451778,80.307144,215.003677,-54.749557,82.530090,236.034531
31,-39.018948,30.744165,226.283951,-29.835701,10.427309,237.798798,-22.865517,-20.289450,234.901825,2.496671,-13.325341,202.670868,-5.490903,17.067348,207.126831,-30.231880,30.177103,216.264359,-21.271896,29.242811,236.090775,-5.935255,32.374374,216.575424,-36.984600,57.075390,208.019836,-52.049221,50.811768,236.654602,-42.475517,82.997925,214.794418,-53.577442,84.456772,237.269653
