frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
25,0.416117,-0.999815,4.389071,0.490965,-1.002371,4.331137,0.607604,-1.385313,4.357777,1.158692,-1.286331,4.728298,1.267417,-0.793267,4.690979,1.149005,-0.799038,4.749794,0.547383,-0.676404,4.590326,0.853101,-0.520388,4.719543,0.633691,-0.035297,4.684730,0.136493,-0.403684,4.646823,0.605798,0.221257,4.468318,0.348980,-0.219924,4.598502
26,0.406930,-0.988986,4.406622,0.482853,-0.990901,4.344828,0.609282,-1.368627,4.354577,1.154743,-1.280900,4.722564,1.266634,-0.775517,4.699332,1.138157,-0.778300,4.752370,0.549844,-0.669100,4.588983,0.857045,-0.517968,4.713543,0.641913,-0.048866,4.693376,0.129316,-0.404878,4.647976,0.635425,0.269960,4.436372,0.355313,-0.212067,4.599583
27,0.409265,-0.995039,4.389774,0.492848,-1.000443,4.334853,0.611217,-1.372065,4.352829,1.152600,-1.277580,4.725735,1.260057,-0.798840,4.703995,1.133439,-0.783309,4.752229,0.548142,-0.676444,4.589271,0.850899,-0.516172,4.717415,0.635109,-0.050975,4.690889,0.127045,-0.405884,4.650112,0.630156,0.275999,4.424712,0.334775,-0.181555,4.579373
28,0.409170,-0.990857,4.407844,0.487431,-0.997597,4.335483,0.614161,-1.374737,4.353110,1.154162,-1.276945,4.725595,1.252021,-0.799465,4.706097,1.140081,-0.782583,4.752868,0.550541,-0.668133,4.587656,0.850893,-0.513029,4.720320,0.626704,-0.047381,4.688233,0.121291,-0.404422,4.633178,0.615570,0.235669,4.445979,0.334092,-0.216150,4.601161
29,0.413436,-0.980239,4.411875,0.495395,-0.985124,4.322098,0.614969,-1.371289,4.351972,1.160971,-1.262133,4.724486,1.278532,-0.784918,4.701434,1.144001,-0.768323,4.748608,0.546546,-0.674801,4.581578,0.858096,-0.503522,4.712459,0.648033,-0.021814,4.672463,0.132700,-0.394162,4.646616,0.611279,0.262773,4.420433,0.337507,-0.235317,4.618593
30,0.420264,-0.988500,4.416813,0.493539,-0.992081,4.319424,0.617734,-1.365058,4.358415,1.155295,-1.272183,4.725540,1.262156,-0.805028,4.698286,1.149763,-0.779900,4.752171,0.550880,-0.686324,4.589127,0.865739,-0.507141,4.712039,0.641059,-0.054369,4.695052,0.137780,-0.416916,4.659400,0.614603,0.290680,4.407407,0.302844,-0.261504,4.630333
31,0.423772,-0.972036,4.398974,0.500100,-0.994496,4.324203,0.611796,-1.372553,4.354064,1.158349,-1.268501,4.729125,1.246854,-0.807859,4.705594,1.136504,-0.763178,4.748717,0.547869,-0.686485,4.585943,0.859480,-0.510936,4.715288,0.670021,-0.045888,4.685892,0.116315,-0.423901,4.639719,0.609359,0.246489,4.434224,0.372098,-0.247948,4.616015
32,0.421143,-0.975231,4.403164,0.503107,-1.011365,4.328245,0.614030,-1.368690,4.356575,1.157464,-1.268541,4.726521,1.248547,-0.808429,4.702542,1.138617,-0.770482,4.749650,0.549151,-0.686392,4.586683,0.855470,-0.513535,4.715126,0.669389,-0.054764,4.691657,0.113347,-0.425644,4.637717,0.622944,0.249058,4.436680,0.358965,-0.237742,4.618052
33,0.409786,-0.994296,4.413828,0.491874,-1.004866,4.321964,0.615960,-1.365178,4.354730,1.158734,-1.264595,4.729218,1.265210,-0.790967,4.699496,1.137512,-0.771711,4.743484,0.541462,-0.671576,4.586242,0.846643,-0.503507,4.714605,0.647135,-0.043158,4.683402,0.112821,-0.415871,4.622864,0.599953,0.293061,4.402265,0.343805,-0.235108,4.603055
34,0.421998,-1.000736,4.407899,0.504362,-1.000633,4.327415,0.614209,-1.366447,4.357809,1.159164,-1.280051,4.726681,1.260481,-0.807057,4.697865,1.145029,-0.789320,4.751095,0.547828,-0.677587,4.582586,0.851782,-0.512657,4.711750,0.637298,-0.056091,4.692556,0.122381,-0.416927,4.631370,0.611474,0.226639,4.458542,0.285489,-0.226405,4.613339
