frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
21,0.401180,-0.394416,3.805281,0.490508,-0.575992,3.746871,0.492693,-0.793634,3.747353,0.901279,-0.680293,4.051176,1.152697,-0.411772,4.006767,0.965199,-0.205101,4.019674,0.556117,-0.188968,3.899458,0.794233,-0.054520,3.977792,0.410441,0.215020,3.898620,0.216623,-0.025417,3.892717,0.424547,0.455048,3.615154,0.249786,0.336801,3.609043
22,0.393098,-0.396137,3.809336,0.483215,-0.561256,3.740079,0.486488,-0.784719,3.751001,0.898931,-0.681335,4.050082,1.137979,-0.411043,4.008829,0.963692,-0.205631,4.018308,0.545378,-0.182757,3.898899,0.785549,-0.041042,3.974499,0.411675,0.223603,3.896055,0.218079,0.029581,3.864827,0.423879,0.490945,3.558701,0.227616,0.364802,3.581438
23,0.397307,-0.383708,3.806152,0.494837,-0.548253,3.751086,0.492406,-0.776285,3.748519,0.908982,-0.671673,4.048577,1.141828,-0.399263,4.010725,0.966161,-0.203786,4.020766,0.559791,-0.176130,3.895190,0.792754,-0.045898,3.974472,0.481571,0.271244,3.874550,0.239443,0.039530,3.850445,0.438618,0.499549,3.570593,0.255797,0.385439,3.575823
24,0.388343,-0.384972,3.807827,0.490981,-0.543791,3.753877,0.492717,-0.774189,3.744418,0.908374,-0.668400,4.050191,1.152775,-0.390662,4.003519,0.967781,-0.203786,4.018182,0.563575,-0.171999,3.896279,0.794971,-0.039560,3.970445,0.473372,0.252657,3.883897,0.224756,0.015612,3.869405,0.441095,0.483868,3.587770,0.247934,0.373963,3.574347
25,0.391394,-0.394542,3.812267,0.487219,-0.556339,3.749386,0.490978,-0.775049,3.750138,0.905434,-0.670584,4.050931,1.145225,-0.398213,4.010818,0.964184,-0.204479,4.018685,0.548246,-0.174731,3.898239,0.788315,-0.036264,3.975073,0.484373,0.291293,3.858770,0.228028,0.033257,3.852026,0.432008,0.494574,3.567041,0.252577,0.393108,3.572047
26,0.398276,-0.392310,3.807676,0.496210,-0.550686,3.747208,0.488634,-0.782845,3.750210,0.919033,-0.671425,4.047754,1.150743,-0.407659,4.010056,0.969867,-0.204524,4.019168,0.546030,-0.175775,3.897609,0.794679,-0.032197,3.970948,0.489368,0.285465,3.865102,0.228279,0.025254,3.856494,0.417900,0.470977,3.593641,0.260984,0.378698,3.589111
27,0.405005,-0.398584,3.809031,0.499933,-0.573105,3.756873,0.488032,-0.803215,3.745935,0.921250,-0.672343,4.049957,1.144929,-0.401392,4.008046,0.974628,-0.203971,4.018333,0.546997,-0.186280,3.900203,0.799921,-0.041639,3.974505,0.526922,0.292106,3.861441,0.230348,0.037348,3.864229,0.438215,0.467452,3.594291,0.250351,0.358569,3.603247
28,0.398494,-0.393279,3.800100,0.494791,-0.552450,3.737623,0.488456,-0.790185,3.752460,0.912956,-0.658245,4.052186,1.171652,-0.382873,3.998224,0.972310,-0.203417,4.018346,0.548048,-0.181585,3.898643,0.792870,-0.028791,3.968493,0.501897,0.285226,3.865213,0.234745,0.015454,3.873050,0.406147,0.461807,3.594990,0.216839,0.345341,3.602721
29,0.399445,-0.401521,3.800757,0.502567,-0.555208,3.747111,0.486598,-0.784968,3.747470,0.915260,-0.673733,4.049830,1.133932,-0.398964,4.009045,0.965279,-0.207720,4.017016,0.544242,-0.177889,3.900944,0.793126,-0.039123,3.973377,0.517945,0.290495,3.860336,0.232105,0.007930,3.877100,0.431889,0.482164,3.588717,0.244347,0.280852,3.687920
30,0.391709,-0.391216,3.802202,0.491711,-0.561623,3.732308,0.492386,-0.779128,3.756460,0.899418,-0.673755,4.053449,1.145711,-0.402378,4.006930,0.966426,-0.208481,4.017793,0.545238,-0.175875,3.900031,0.793470,-0.029193,3.969549,0.488885,0.284106,3.863733,0.234739,-0.015928,3.890345,0.407652,0.434079,3.635122,0.219432,0.318943,3.624317
31,0.403102,-0.397864,3.802290,0.497639,-0.574034,3.750038,0.484418,-0.798823,3.743908,0.915256,-0.678039,4.050292,1.136232,-0.405548,4.010011,0.969803,-0.208239,4.018315,0.546670,-0.184209,3.898833,0.797141,-0.046256,3.973980,0.501455,0.279848,3.868425,0.224755,0.034421,3.865172,0.434138,0.453251,3.607990,0.234004,0.358397,3.590044
32,0.392582,-0.392208,3.804941,0.492100,-0.551814,3.751014,0.487215,-0.775152,3.750860,0.910768,-0.676718,4.052835,1.152482,-0.404454,4.004676,0.964770,-0.207458,4.020971,0.550056,-0.161305,3.896540,0.789101,-0.025601,3.969509,0.437690,0.239644,3.887309,0.225866,-0.006514,3.884634,0.411153,0.464591,3.603496,0.230001,0.370667,3.582562
33,0.392949,-0.393369,3.803595,0.493535,-0.545120,3.756397,0.484753,-0.767692,3.746772,0.914826,-0.678309,4.045692,1.132968,-0.419327,4.009227,0.968980,-0.208582,4.016817,0.560199,-0.142925,3.893380,0.808102,-0.019827,3.965451,0.499909,0.271781,3.875797,0.244249,0.027962,3.860605,0.430936,0.503329,3.564754,0.248980,0.386324,3.579848
34,0.390379,-0.397752,3.797387,0.483049,-0.570369,3.743579,0.484474,-0.787150,3.748371,0.896068,-0.671147,4.050693,1.138735,-0.404270,4.011890,0.959425,-0.205438,4.020988,0.545448,-0.172406,3.905573,0.785097,-0.025742,3.974755,0.490412,0.277268,3.870601,0.225672,0.039280,3.855938,0.445416,0.495925,3.568657,0.232428,0.373618,3.583497
35,0.397791,-0.399307,3.803524,0.496968,-0.573081,3.744885,0.488288,-0.784767,3.753284,0.905333,-0.670389,4.049365,1.148415,-0.398265,4.006795,0.962702,-0.210538,4.021685,0.566163,-0.172421,3.895561,0.807050,-0.036514,3.967689,0.477436,0.259253,3.882297,0.220609,0.024485,3.854479,0.474296,0.472755,3.588158,0.270010,0.356395,3.573202
36,0.393147,-0.400414,3.802627,0.486733,-0.585236,3.747746,0.489510,-0.789886,3.741988,0.903341,-0.684581,4.055412,1.143301,-0.431253,4.012452,0.962857,-0.217578,4.019410,0.551137,-0.182567,3.896639,0.783348,-0.046536,3.976095,0.456332,0.224884,3.901401,0.226103,0.023856,3.869884,0.409154,0.455669,3.604699,0.246770,0.375266,3.582103
37,0.399223,-0.386844,3.807143,0.491456,-0.558735,3.742920,0.485992,-0.774469,3.750110,0.915959,-0.681483,4.045071,1.156020,-0.400839,4.004717,0.978352,-0.210551,4.017369,0.555497,-0.169600,3.894358,0.801050,-0.042728,3.968598,0.490108,0.255763,3.884096,0.227230,0.017505,3.871703,0.430029,0.495272,3.560890,0.249801,0.354972,3.587719
38,0.399190,-0.397434,3.804328,0.486971,-0.564598,3.749487,0.481870,-0.784162,3.745366,0.910122,-0.685643,4.050902,1.139289,-0.411776,4.013016,0.976154,-0.208469,4.018655,0.556834,-0.174485,3.895152,0.799757,-0.050912,3.974264,0.480612,0.241062,3.891231,0.227756,0.026103,3.857187,0.443074,0.503855,3.563253,0.253926,0.368944,3.581680
39,0.400809,-0.393795,3.805437,0.484661,-0.577769,3.738374,0.488328,-0.793583,3.745781,0.897689,-0.685099,4.053419,1.149320,-0.399932,4.004651,0.965362,-0.211275,4.020291,0.557816,-0.183512,3.895706,0.790567,-0.055971,3.976096,0.408452,0.199065,3.905992,0.229839,0.006571,3.867692,0.436800,0.483927,3.597594,0.266162,0.388520,3.580381
40,0.395838,-0.397289,3.802209,0.485979,-0.565082,3.753576,0.481905,-0.783848,3.743855,0.914155,-0.680607,4.047908,1.152415,-0.396573,4.000654,0.973892,-0.208200,4.014358,0.544448,-0.170683,3.895451,0.798524,-0.042165,3.973641,0.525506,0.268082,3.884601,0.227322,0.046361,3.860346,0.458565,0.503337,3.547971,0.239729,0.364373,3.589594
41,0.401213,-0.393632,3.807339,0.487702,-0.574444,3.744643,0.489899,-0.793002,3.745522,0.901738,-0.677725,4.051459,1.144838,-0.415456,4.007998,0.967216,-0.200853,4.019255,0.559263,-0.189093,3.899815,0.795504,-0.061380,3.977880,0.508922,0.266532,3.880769,0.229209,0.023258,3.867353,0.420435,0.464240,3.601451,0.232960,0.352216,3.576909
42,0.393212,-0.387919,3.798092,0.491417,-0.564349,3.750022,0.489044,-0.786925,3.742545,0.902465,-0.676073,4.048652,1.139474,-0.399567,4.006899,0.966557,-0.207247,4.019261,0.573044,-0.176032,3.897636,0.807348,-0.044288,3.972989,0.501350,0.265248,3.874945,0.227354,0.017924,3.861045,0.449089,0.471063,3.598158,0.264111,0.322634,3.656986
43,0.389066,-0.393727,3.804429,0.490816,-0.555637,3.750273,0.484769,-0.792919,3.743533,0.898784,-0.672492,4.053404,1.149208,-0.408969,4.005598,0.963366,-0.206584,4.020995,0.554269,-0.178659,3.899585,0.790280,-0.035708,3.972085,0.484218,0.279792,3.860907,0.222056,0.022050,3.861783,0.445965,0.480771,3.577696,0.262658,0.341653,3.600307
44,0.388379,-0.393094,3.800641,0.493733,-0.554518,3.747623,0.489682,-0.782177,3.746192,0.907448,-0.664195,4.052016,1.152954,-0.402373,4.003039,0.961400,-0.210700,4.018836,0.552174,-0.174258,3.897047,0.786425,-0.029596,3.971992,0.457204,0.241153,3.890464,0.230376,0.028298,3.867610,0.453227,0.488234,3.574343,0.247974,0.375505,3.572196
45,0.392094,-0.387229,3.800398,0.489344,-0.560770,3.746251,0.487867,-0.786602,3.747984,0.898121,-0.684844,4.054138,1.134235,-0.407734,4.012350,0.961421,-0.211193,4.020252,0.553747,-0.178055,3.896629,0.787606,-0.042739,3.974772,0.477477,0.263200,3.877253,0.234027,0.026126,3.869201,0.415810,0.467543,3.592567,0.241743,0.357764,3.583320
46,0.396951,-0.402350,3.802664,0.493244,-0.569871,3.743999,0.490063,-0.796506,3.746899,0.903304,-0.697591,4.055011,1.149582,-0.417094,4.005335,0.968908,-0.210156,4.018870,0.549943,-0.187877,3.898843,0.782439,-0.055219,3.978234,0.450492,0.209437,3.909725,0.230526,0.014752,3.879978,0.406766,0.473875,3.595270,0.244948,0.363225,3.579392
47,0.391060,-0.392438,3.799116,0.492771,-0.557062,3.744463,0.487474,-0.794517,3.749610,0.912991,-0.681912,4.050944,1.145773,-0.409523,4.007706,0.974829,-0.208678,4.020003,0.550848,-0.178244,3.898766,0.793922,-0.044051,3.973923,0.477937,0.266324,3.873019,0.225411,0.002528,3.871776,0.402099,0.477602,3.571198,0.225812,0.353344,3.578583
48,0.397100,-0.394441,3.803122,0.494939,-0.554341,3.744512,0.490294,-0.787855,3.752832,0.906974,-0.698350,4.056919,1.150542,-0.419103,4.002768,0.971265,-0.211647,4.017897,0.545539,-0.185162,3.901708,0.781306,-0.052591,3.978512,0.455047,0.223596,3.900996,0.231495,0.019391,3.872363,0.428095,0.470077,3.595174,0.233262,0.373373,3.586358
49,0.399684,-0.393266,3.804161,0.492097,-0.551140,3.751732,0.488173,-0.784292,3.746388,0.912150,-0.681650,4.046627,1.133926,-0.400825,4.011497,0.966106,-0.207662,4.019614,0.552958,-0.167667,3.897682,0.797824,-0.042196,3.972812,0.451035,0.213163,3.905969,0.231471,0.014007,3.875089,0.425124,0.479237,3.583388,0.217336,0.354915,3.579141
50,0.393123,-0.381277,3.806025,0.492837,-0.543757,3.749845,0.492677,-0.779621,3.747625,0.905132,-0.680847,4.050606,1.143451,-0.396228,4.005429,0.960669,-0.204770,4.020289,0.562030,-0.170316,3.898528,0.795684,-0.039001,3.970374,0.475235,0.274210,3.867755,0.220490,0.034725,3.853599,0.446212,0.510095,3.560118,0.241017,0.378651,3.565400
51,0.389960,-0.384014,3.804200,0.488867,-0.549995,3.744519,0.485270,-0.783569,3.751383,0.903662,-0.681508,4.050722,1.141130,-0.391296,4.005936,0.962398,-0.206377,4.019143,0.553994,-0.180130,3.900543,0.788197,-0.045819,3.977518,0.471577,0.285851,3.856607,0.224765,0.026918,3.869695,0.420325,0.473791,3.582404,0.234331,0.357160,3.569672
52,0.389368,-0.399052,3.800859,0.485226,-0.566381,3.740070,0.487857,-0.783871,3.750184,0.901456,-0.677687,4.048958,1.139871,-0.406287,4.009814,0.959554,-0.213673,4.019694,0.544682,-0.178883,3.900328,0.785099,-0.031347,3.972216,0.485398,0.300757,3.851564,0.223779,0.032551,3.865758,0.446291,0.503616,3.550582,0.240571,0.367018,3.576750
53,0.391850,-0.387753,3.806523,0.492470,-0.557337,3.748863,0.489605,-0.779958,3.748469,0.907542,-0.672857,4.045835,1.145565,-0.390647,4.006123,0.964704,-0.209762,4.017614,0.551838,-0.177240,3.902330,0.783990,-0.041956,3.977079,0.430984,0.237752,3.887588,0.226005,0.019815,3.871134,0.409892,0.483204,3.579155,0.247853,0.393790,3.572760
54,0.394937,-0.402255,3.801189,0.492543,-0.576690,3.741294,0.490577,-0.786331,3.751334,0.904407,-0.673393,4.047486,1.141286,-0.398016,4.010008,0.968841,-0.209526,4.018255,0.547186,-0.179474,3.900481,0.782034,-0.036118,3.972535,0.488401,0.279724,3.866725,0.222969,0.033207,3.860788,0.455411,0.489784,3.561942,0.272457,0.360921,3.579210
55,0.391035,-0.393593,3.801025,0.494009,-0.557146,3.756137,0.492262,-0.788182,3.751989,0.908219,-0.679431,4.049071,1.159548,-0.413153,4.002680,0.967633,-0.209566,4.015837,0.552592,-0.182945,3.899530,0.781761,-0.045145,3.976243,0.425002,0.229073,3.892083,0.227472,-0.015050,3.885358,0.397929,0.435321,3.625858,0.206959,0.335193,3.610934
56,0.397602,-0.395802,3.804189,0.492951,-0.561285,3.745583,0.490979,-0.791786,3.753397,0.907370,-0.678948,4.053950,1.150480,-0.416532,4.004985,0.966671,-0.208161,4.017172,0.549575,-0.191974,3.902749,0.780985,-0.059244,3.981946,0.446483,0.245155,3.884090,0.231176,0.030428,3.871410,0.417008,0.488397,3.586550,0.258120,0.391308,3.594188
57,0.392978,-0.400773,3.809147,0.495344,-0.562853,3.751044,0.486375,-0.805866,3.746027,0.912356,-0.676085,4.048603,1.148305,-0.405685,4.004967,0.971197,-0.208574,4.016496,0.549469,-0.187990,3.901470,0.790029,-0.050063,3.978527,0.471172,0.255340,3.883107,0.239375,0.008383,3.878563,0.431532,0.479940,3.599908,0.275811,0.384530,3.610662
58,0.394451,-0.389106,3.807896,0.484706,-0.566123,3.747499,0.487603,-0.788081,3.749197,0.904014,-0.680400,4.050578,1.155342,-0.409203,4.005947,0.963604,-0.202211,4.018508,0.553880,-0.194064,3.904291,0.792104,-0.059580,3.979601,0.481881,0.256051,3.882738,0.231631,0.013668,3.868974,0.431548,0.468337,3.599933,0.253136,0.350135,3.600970
59,0.401974,-0.402826,3.803569,0.481818,-0.587340,3.748940,0.489259,-0.796214,3.746477,0.896995,-0.681998,4.051707,1.145049,-0.403425,4.005371,0.958624,-0.203203,4.017987,0.544420,-0.195207,3.901411,0.781326,-0.041280,3.977019,0.491705,0.279270,3.867559,0.214282,-0.004493,3.882481,0.469535,0.502176,3.562350,0.256599,0.273036,3.700179
60,0.390428,-0.398766,3.799447,0.486437,-0.563351,3.744244,0.488546,-0.791564,3.746508,0.899690,-0.688250,4.054876,1.125220,-0.409812,4.011432,0.958021,-0.207946,4.022435,0.545917,-0.180420,3.897617,0.782958,-0.041290,3.974888,0.483761,0.284425,3.863425,0.227570,0.038804,3.863197,0.438250,0.498025,3.557005,0.245745,0.381716,3.575889
61,0.392594,-0.390500,3.804837,0.489690,-0.564582,3.743922,0.486399,-0.784717,3.750635,0.907875,-0.678186,4.047432,1.152718,-0.406384,4.007969,0.971511,-0.203610,4.019638,0.554854,-0.171328,3.900424,0.798608,-0.040928,3.973060,0.484196,0.276838,3.868206,0.227571,0.015053,3.873165,0.410760,0.476571,3.581112,0.242930,0.360053,3.585389
62,0.392911,-0.392881,3.799595,0.487797,-0.566105,3.739491,0.486963,-0.786596,3.749882,0.902759,-0.677524,4.049139,1.140919,-0.405728,4.010832,0.965211,-0.213896,4.020494,0.546125,-0.183102,3.899331,0.787743,-0.038932,3.973117,0.502706,0.287016,3.866033,0.224226,0.028028,3.869126,0.461641,0.488303,3.562652,0.256044,0.355503,3.585717
63,0.390131,-0.396779,3.804840,0.489590,-0.556058,3.756336,0.485737,-0.784261,3.745534,0.913673,-0.678128,4.043722,1.157595,-0.407848,4.005744,0.966444,-0.213468,4.018885,0.551839,-0.180551,3.901822,0.786555,-0.041481,3.976523,0.411803,0.202196,3.904910,0.223603,-0.010992,3.888327,0.409245,0.460342,3.598892,0.211677,0.358556,3.597870
64,0.389643,-0.389397,3.798504,0.493865,-0.547621,3.739686,0.493331,-0.778371,3.752508,0.897525,-0.678614,4.054435,1.157281,-0.402980,4.004565,0.965514,-0.208888,4.018878,0.544622,-0.187198,3.900347,0.781164,-0.040163,3.973509,0.448939,0.276662,3.862957,0.227991,0.035569,3.862231,0.432735,0.475812,3.584184,0.251549,0.375108,3.591905
65,0.398037,-0.401081,3.798801,0.493496,-0.577533,3.743918,0.484829,-0.797125,3.741607,0.916639,-0.669124,4.048391,1.145130,-0.394681,4.007758,0.971806,-0.201419,4.014544,0.543664,-0.171678,3.899107,0.796268,-0.039444,3.975045,0.535097,0.285267,3.867651,0.235128,0.033061,3.865915,0.450186,0.500496,3.547738,0.265262,0.367444,3.598767
66,0.389846,-0.393075,3.805637,0.492217,-0.562093,3.744059,0.493953,-0.786123,3.749303,0.900159,-0.675030,4.054577,1.135053,-0.403471,4.009860,0.959976,-0.205366,4.018007,0.553495,-0.168938,3.898808,0.789322,-0.032912,3.972314,0.503917,0.279386,3.870435,0.221649,0.026727,3.858840,0.452051,0.475275,3.586953,0.265055,0.367219,3.584204
67,0.395449,-0.394514,3.796724,0.491313,-0.562663,3.743397,0.486571,-0.788910,3.750303,0.906353,-0.671890,4.046170,1.147647,-0.416212,4.011006,0.968458,-0.205778,4.018432,0.540367,-0.174459,3.902477,0.786131,-0.023188,3.966682,0.493250,0.283960,3.860813,0.184749,0.003472,3.871376,0.428512,0.452396,3.601886,0.221561,0.311082,3.622828
68,0.392036,-0.395605,3.805180,0.486524,-0.564673,3.747112,0.487273,-0.781872,3.747310,0.909576,-0.672996,4.051991,1.155841,-0.403364,4.003734,0.970226,-0.206166,4.019647,0.547704,-0.168661,3.898952,0.793566,-0.028000,3.970778,0.484532,0.292297,3.857219,0.235135,0.032690,3.852162,0.413126,0.484659,3.587326,0.260900,0.379353,3.584781
69,0.390085,-0.399382,3.802453,0.485462,-0.567122,3.744445,0.486749,-0.781478,3.748599,0.909379,-0.675773,4.052668,1.136253,-0.408530,4.010058,0.970621,-0.205945,4.018115,0.551685,-0.159322,3.897287,0.798277,-0.026651,3.969714,0.503564,0.286401,3.866658,0.231040,0.022964,3.870188,0.430288,0.480713,3.572191,0.247927,0.367753,3.584391
