frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
19,0.390234,-0.456413,3.845416,0.312964,-0.741841,3.719592,0.388887,-1.088168,3.595922,0.818272,-0.996406,3.889087,0.740396,-0.567405,3.911818,0.486843,-0.397668,3.894497,0.376152,-0.519884,3.768655,0.638576,-0.399106,3.867723,0.466146,-0.154388,3.897491,0.172513,-0.340845,3.808724,0.418019,0.238345,3.638134,0.094200,0.123257,3.616018
20,0.381035,-0.473026,3.852662,0.329862,-0.728540,3.725033,0.383674,-1.087042,3.597294,0.813335,-1.000724,3.886372,0.734923,-0.567395,3.914433,0.475709,-0.399404,3.901731,0.380269,-0.510713,3.765680,0.638741,-0.395052,3.864390,0.470608,-0.116456,3.874379,0.143171,-0.285701,3.784173,0.421644,0.286198,3.590791,0.067826,0.137457,3.598946
21,0.375321,-0.453538,3.845133,0.315770,-0.729565,3.719816,0.387891,-1.085109,3.593302,0.816891,-1.001451,3.894933,0.736327,-0.569215,3.919413,0.482174,-0.393644,3.891646,0.368073,-0.521098,3.770542,0.629085,-0.402369,3.873597,0.474050,-0.138166,3.908973,0.160237,-0.289084,3.803233,0.421603,0.253609,3.623467,0.072557,0.128167,3.618864
22,0.377609,-0.475576,3.847885,0.307630,-0.735273,3.722624,0.385375,-1.085884,3.595025,0.818121,-0.998839,3.889251,0.733785,-0.559284,3.916980,0.481047,-0.403920,3.898775,0.370952,-0.513827,3.767406,0.630458,-0.406946,3.874451,0.463726,-0.147811,3.885839,0.166590,-0.305000,3.800084,0.417763,0.256268,3.615165,0.070746,0.123909,3.617599
23,0.358979,-0.496049,3.863358,0.322657,-0.731759,3.727698,0.391322,-1.082423,3.597872,0.816478,-0.994550,3.885685,0.736411,-0.562891,3.911684,0.495699,-0.400525,3.896421,0.377272,-0.505417,3.763628,0.639862,-0.390415,3.861050,0.450094,-0.153944,3.897575,0.163121,-0.296866,3.807996,0.407544,0.257101,3.608010,0.086645,0.113761,3.620653
24,0.392949,-0.459677,3.844199,0.333554,-0.730145,3.723484,0.394006,-1.084130,3.598795,0.817695,-0.999141,3.888584,0.737690,-0.570520,3.915096,0.495574,-0.399365,3.899065,0.383365,-0.517400,3.769078,0.641442,-0.400164,3.868207,0.465813,-0.127407,3.876595,0.164026,-0.315591,3.810983,0.415627,0.266677,3.609451,0.067837,0.125301,3.605398
25,0.379950,-0.453620,3.851794,0.320204,-0.735666,3.720817,0.392889,-1.085840,3.594971,0.815292,-1.001906,3.889015,0.720122,-0.569713,3.920831,0.476464,-0.396779,3.902429,0.378522,-0.530932,3.766273,0.636056,-0.412190,3.871767,0.462139,-0.126902,3.882595,0.152686,-0.317525,3.782819,0.418270,0.259002,3.622802,0.070757,0.115916,3.626571
26,0.386875,-0.457324,3.850024,0.315836,-0.744408,3.723087,0.390385,-1.091187,3.592933,0.817389,-1.004882,3.889208,0.741505,-0.573292,3.916191,0.486211,-0.399885,3.902271,0.378087,-0.528242,3.772039,0.640370,-0.405968,3.868680,0.470912,-0.130320,3.883779,0.175024,-0.315033,3.805332,0.416380,0.253623,3.621481,0.093677,0.129045,3.619332
27,0.382234,-0.459290,3.849548,0.310667,-0.750048,3.718845,0.386837,-1.093060,3.594243,0.815402,-1.002175,3.890030,0.741130,-0.582310,3.916873,0.492303,-0.408042,3.897196,0.373220,-0.529982,3.766959,0.635499,-0.415615,3.871925,0.471079,-0.155864,3.894990,0.180557,-0.305993,3.793412,0.418166,0.241454,3.622371,0.083895,0.133831,3.613735
28,0.367326,-0.465066,3.852273,0.325185,-0.732988,3.725835,0.390512,-1.090259,3.596866,0.813220,-1.004303,3.891417,0.734958,-0.569765,3.916830,0.479488,-0.388866,3.899465,0.377732,-0.524423,3.765398,0.638718,-0.412448,3.870097,0.466881,-0.162099,3.899822,0.149459,-0.315468,3.791723,0.410912,0.242198,3.632190,0.094375,0.128712,3.623380
29,0.374257,-0.471176,3.850128,0.323760,-0.732583,3.723286,0.390955,-1.093089,3.598003,0.814754,-1.005115,3.890040,0.730957,-0.566554,3.912299,0.485100,-0.392759,3.892123,0.378798,-0.512871,3.767831,0.636775,-0.405241,3.869378,0.467126,-0.133126,3.880898,0.153590,-0.251077,3.778241,0.415136,0.284418,3.588613,0.101783,0.145141,3.603191
30,0.369400,-0.474040,3.853243,0.330707,-0.729673,3.722869,0.389201,-1.089790,3.597877,0.816432,-1.001701,3.888445,0.736589,-0.570024,3.910928,0.483252,-0.392693,3.892989,0.376636,-0.520562,3.766482,0.634667,-0.402124,3.867014,0.464013,-0.129722,3.878977,0.149902,-0.278738,3.779642,0.411274,0.282550,3.595559,0.079564,0.130499,3.608750
31,0.375556,-0.448663,3.848206,0.319005,-0.726638,3.720713,0.386704,-1.085499,3.593593,0.819459,-0.999733,3.892706,0.727380,-0.569837,3.918627,0.478854,-0.407769,3.901639,0.376052,-0.525527,3.771971,0.639522,-0.412590,3.872781,0.471490,-0.134731,3.886587,0.160300,-0.317480,3.802555,0.433488,0.255021,3.611833,0.086996,0.125956,3.625978
32,0.371826,-0.475300,3.859443,0.314379,-0.746830,3.722126,0.387984,-1.092285,3.594533,0.815655,-1.007881,3.894264,0.731749,-0.578419,3.918699,0.489801,-0.403454,3.900169,0.370912,-0.537854,3.771099,0.632682,-0.422431,3.877872,0.471099,-0.139276,3.885945,0.170671,-0.310779,3.796868,0.416231,0.249401,3.622001,0.082902,0.127930,3.627206
33,0.377325,-0.447885,3.853117,0.315283,-0.732151,3.721702,0.388483,-1.082018,3.594904,0.816631,-0.997784,3.892394,0.727440,-0.566780,3.917060,0.478397,-0.401946,3.898593,0.369300,-0.525199,3.772326,0.634387,-0.406965,3.872465,0.469558,-0.131804,3.887374,0.168283,-0.305800,3.798486,0.415932,0.254616,3.623603,0.090589,0.131887,3.619830
34,0.370789,-0.466009,3.850157,0.318801,-0.736491,3.723979,0.392789,-1.084419,3.597137,0.812649,-1.010504,3.897262,0.734412,-0.568962,3.913826,0.476320,-0.389186,3.892888,0.376558,-0.521301,3.768494,0.635852,-0.402235,3.870245,0.470415,-0.121283,3.878936,0.166168,-0.310464,3.802313,0.419571,0.243263,3.628697,0.076626,0.099570,3.637134
35,0.366328,-0.476244,3.857255,0.311382,-0.740782,3.724739,0.391183,-1.087540,3.597136,0.810797,-1.002506,3.892192,0.734880,-0.565604,3.913938,0.472744,-0.391117,3.896174,0.376108,-0.526273,3.773113,0.637589,-0.407160,3.873339,0.463291,-0.155896,3.892599,0.171291,-0.326676,3.816086,0.412889,0.232848,3.629878,0.062511,0.096890,3.650229
36,0.385091,-0.452017,3.852609,0.315259,-0.736584,3.720595,0.387941,-1.088300,3.592294,0.819307,-0.996514,3.891334,0.736673,-0.575755,3.920897,0.479548,-0.413387,3.898672,0.369518,-0.528675,3.770473,0.633089,-0.414796,3.871799,0.476384,-0.123765,3.899924,0.158154,-0.298335,3.809723,0.418909,0.264136,3.619753,0.069696,0.120857,3.627394
37,0.358619,-0.452714,3.854364,0.309167,-0.728197,3.727328,0.386669,-1.079867,3.593118,0.819298,-0.994422,3.897001,0.739095,-0.568158,3.920533,0.478075,-0.394716,3.898171,0.364133,-0.527551,3.777225,0.631968,-0.411492,3.878547,0.489685,-0.144191,3.906359,0.180202,-0.308916,3.792303,0.437960,0.249883,3.630539,0.104124,0.135485,3.629235
38,0.366203,-0.475095,3.849612,0.322546,-0.732103,3.727708,0.390242,-1.081509,3.598741,0.817687,-0.990968,3.886470,0.740503,-0.571843,3.919120,0.485990,-0.390556,3.900665,0.376487,-0.526650,3.764008,0.637320,-0.407832,3.868058,0.468621,-0.135198,3.879804,0.153502,-0.331371,3.820524,0.399541,0.232243,3.639860,0.087843,0.101642,3.636835
39,0.366725,-0.453483,3.851127,0.310810,-0.728605,3.723304,0.384477,-1.086023,3.595171,0.819909,-0.987853,3.892784,0.732836,-0.557047,3.918092,0.474917,-0.394732,3.898481,0.367282,-0.531224,3.778211,0.636464,-0.407652,3.875926,0.484195,-0.139494,3.891635,0.183949,-0.348157,3.804031,0.415794,0.249759,3.629841,0.084601,0.112911,3.641254
40,0.381461,-0.448401,3.849619,0.307034,-0.740054,3.730780,0.389367,-1.089300,3.596781,0.819501,-0.986630,3.889869,0.739884,-0.562782,3.913862,0.474672,-0.420580,3.910203,0.377200,-0.523058,3.772407,0.637263,-0.406586,3.869758,0.460258,-0.137127,3.889272,0.157330,-0.329163,3.811505,0.400636,0.250674,3.627413,0.081484,0.115072,3.624730
41,0.371005,-0.462441,3.851962,0.297957,-0.744094,3.715704,0.389756,-1.090821,3.592899,0.813798,-1.003610,3.896221,0.726822,-0.573120,3.916054,0.474451,-0.406260,3.894761,0.367503,-0.540470,3.767612,0.626699,-0.422913,3.872705,0.472404,-0.120224,3.898242,0.158732,-0.320815,3.797400,0.420262,0.254653,3.627263,0.059448,0.103907,3.639471
42,0.373417,-0.465654,3.855764,0.305463,-0.734203,3.722720,0.385856,-1.084404,3.595242,0.820192,-0.991668,3.888029,0.733909,-0.568118,3.914530,0.488335,-0.398233,3.901145,0.377649,-0.521377,3.768485,0.641397,-0.410453,3.871345,0.482459,-0.157835,3.897108,0.163133,-0.323602,3.806799,0.420783,0.240748,3.627971,0.073930,0.122953,3.630263
43,0.378781,-0.457606,3.852258,0.316672,-0.734072,3.724149,0.388223,-1.086720,3.594762,0.817939,-0.996447,3.892869,0.735694,-0.569654,3.913821,0.482459,-0.403691,3.900006,0.377282,-0.523037,3.774363,0.637868,-0.408490,3.873402,0.465180,-0.125865,3.881999,0.154289,-0.305796,3.807055,0.417140,0.251342,3.619204,0.089896,0.147289,3.607015
44,0.374098,-0.459431,3.852184,0.309423,-0.741343,3.729475,0.386664,-1.090325,3.596532,0.818119,-0.999176,3.888748,0.737325,-0.575575,3.918314,0.484140,-0.399402,3.897506,0.373029,-0.521186,3.772368,0.634303,-0.406778,3.870717,0.467924,-0.130498,3.885080,0.155326,-0.307744,3.810649,0.396234,0.274178,3.600255,0.081287,0.131463,3.620766
45,0.380454,-0.458075,3.851588,0.319663,-0.736793,3.720655,0.386452,-1.090186,3.594170,0.820163,-1.001248,3.890761,0.736915,-0.571896,3.916273,0.485090,-0.401939,3.902010,0.372624,-0.528827,3.769042,0.637134,-0.410013,3.872886,0.469290,-0.136223,3.888837,0.173851,-0.326927,3.805699,0.422713,0.239889,3.637173,0.082211,0.112382,3.631851
46,0.377925,-0.443911,3.847585,0.311760,-0.735199,3.725550,0.388620,-1.088264,3.593415,0.817712,-0.992620,3.891339,0.730849,-0.564958,3.917467,0.479384,-0.402293,3.900063,0.368072,-0.526090,3.774012,0.635285,-0.406547,3.872346,0.481212,-0.133548,3.884433,0.176451,-0.322104,3.797965,0.432394,0.243750,3.628704,0.090796,0.129338,3.624490
47,0.362030,-0.481515,3.861299,0.313890,-0.734434,3.724396,0.388712,-1.083396,3.594217,0.813713,-0.995038,3.892283,0.732945,-0.574270,3.916242,0.483131,-0.395522,3.901401,0.375422,-0.528056,3.770729,0.633708,-0.408638,3.868916,0.458809,-0.159182,3.905892,0.159796,-0.354110,3.814098,0.423056,0.246842,3.632277,0.079843,0.095998,3.645056
48,0.382396,-0.454712,3.849859,0.315591,-0.736476,3.723357,0.386015,-1.088200,3.594478,0.821979,-0.996122,3.890625,0.740716,-0.569031,3.916693,0.482810,-0.398426,3.901930,0.372138,-0.524184,3.768983,0.635902,-0.406665,3.872074,0.464749,-0.159974,3.911214,0.168720,-0.336475,3.803302,0.417116,0.229197,3.638711,0.072977,0.117704,3.629982
49,0.362645,-0.461762,3.857680,0.307594,-0.739883,3.728247,0.385057,-1.085709,3.592809,0.820846,-0.988679,3.892266,0.731602,-0.570687,3.921205,0.477230,-0.389496,3.894802,0.362471,-0.527250,3.764419,0.625303,-0.403338,3.867345,0.464582,-0.156194,3.918283,0.163541,-0.332167,3.819489,0.399076,0.268401,3.604697,0.068719,0.096396,3.646027
50,0.369567,-0.466035,3.846014,0.305399,-0.738528,3.717418,0.389675,-1.086388,3.590487,0.819494,-0.983956,3.892200,0.725283,-0.557730,3.916297,0.474714,-0.386700,3.895796,0.371233,-0.516670,3.764800,0.632028,-0.403958,3.869539,0.478643,-0.154251,3.916208,0.185188,-0.293157,3.792036,0.399406,0.243682,3.634195,0.108193,0.128634,3.616849
51,0.367962,-0.491860,3.868302,0.319361,-0.747316,3.724677,0.390134,-1.089211,3.595134,0.813158,-0.995825,3.893360,0.731310,-0.566139,3.917128,0.473496,-0.399003,3.905511,0.376679,-0.528203,3.771333,0.633979,-0.403989,3.870420,0.483351,-0.151847,3.890925,0.184968,-0.313567,3.792294,0.384790,0.254169,3.621453,0.071618,0.103350,3.635647
52,0.340111,-0.475283,3.868992,0.309231,-0.738306,3.726734,0.385271,-1.086553,3.592952,0.811631,-0.999538,3.895630,0.737451,-0.574194,3.918788,0.479612,-0.389559,3.903793,0.367354,-0.527301,3.770951,0.629710,-0.408426,3.873690,0.449126,-0.162552,3.904113,0.160873,-0.313695,3.793940,0.400828,0.260827,3.612726,0.068047,0.118148,3.621530
53,0.383713,-0.469788,3.850337,0.317500,-0.739789,3.720700,0.390932,-1.092058,3.596417,0.815531,-1.002433,3.889333,0.736540,-0.560599,3.911018,0.480032,-0.393792,3.899120,0.380296,-0.516289,3.767023,0.644497,-0.399680,3.868998,0.462775,-0.124961,3.883133,0.155955,-0.302857,3.789968,0.424513,0.276473,3.602570,0.079671,0.141638,3.596617
54,0.368096,-0.468645,3.853366,0.307907,-0.737402,3.713986,0.390088,-1.088290,3.591857,0.819691,-0.988271,3.891222,0.729064,-0.570116,3.919096,0.470590,-0.401686,3.900507,0.367012,-0.537752,3.773933,0.631867,-0.417588,3.873891,0.465394,-0.126049,3.881513,0.159415,-0.339649,3.797893,0.418297,0.280031,3.602633,0.069051,0.114302,3.632492
55,0.361044,-0.465202,3.858545,0.293222,-0.748596,3.733636,0.386130,-1.088076,3.593889,0.820263,-0.986088,3.894177,0.742902,-0.574354,3.918290,0.488171,-0.400319,3.905971,0.366119,-0.528871,3.772359,0.627142,-0.411625,3.868654,0.482191,-0.135541,3.907825,0.171673,-0.343047,3.809234,0.438865,0.271950,3.608099,0.101272,0.124044,3.632159
56,0.359909,-0.459088,3.848446,0.301190,-0.744416,3.720469,0.387820,-1.091666,3.592194,0.817776,-0.983187,3.894120,0.729746,-0.566984,3.918337,0.482641,-0.393964,3.895928,0.367084,-0.526059,3.766571,0.628283,-0.410740,3.871742,0.482662,-0.135487,3.900992,0.153286,-0.304805,3.791134,0.434288,0.267774,3.609642,0.110763,0.158242,3.588185
57,0.372815,-0.465316,3.859545,0.325412,-0.733506,3.722493,0.388251,-1.088182,3.595216,0.812304,-1.010531,3.894969,0.734171,-0.582166,3.920378,0.491728,-0.406031,3.898528,0.372394,-0.521005,3.772380,0.634460,-0.405402,3.869646,0.480892,-0.136610,3.905591,0.161257,-0.320614,3.813140,0.411191,0.256970,3.621363,0.090806,0.119895,3.634850
58,0.373140,-0.452132,3.849729,0.327491,-0.730259,3.719597,0.389172,-1.091207,3.594438,0.817063,-1.000415,3.892898,0.733010,-0.572961,3.918691,0.482923,-0.403261,3.901822,0.373965,-0.525461,3.775538,0.636622,-0.414777,3.877610,0.475147,-0.138326,3.888792,0.152089,-0.275640,3.772635,0.419811,0.247856,3.622345,0.095083,0.145697,3.602057
59,0.368788,-0.468601,3.853458,0.312795,-0.740092,3.722857,0.386942,-1.089610,3.596499,0.814502,-0.995932,3.891592,0.732083,-0.567020,3.912186,0.477742,-0.397403,3.898131,0.375896,-0.525868,3.773746,0.632581,-0.410168,3.876222,0.448977,-0.148565,3.890478,0.171771,-0.308619,3.797258,0.410687,0.258402,3.606310,0.082159,0.120155,3.617018
60,0.381419,-0.472490,3.851807,0.322523,-0.741301,3.716404,0.390011,-1.091197,3.594401,0.814367,-0.994587,3.893910,0.729757,-0.566445,3.919894,0.476679,-0.399209,3.897803,0.369401,-0.531400,3.775922,0.629536,-0.410463,3.877225,0.461138,-0.131426,3.905854,0.158938,-0.308495,3.799008,0.416017,0.240379,3.636085,0.052916,0.113997,3.630730
61,0.354938,-0.497719,3.860631,0.327796,-0.743289,3.721076,0.396872,-1.092910,3.597674,0.811869,-1.004129,3.892450,0.737993,-0.572262,3.914881,0.484064,-0.388276,3.895147,0.376366,-0.523200,3.770344,0.632107,-0.406677,3.871855,0.466704,-0.140894,3.893286,0.157454,-0.306980,3.792958,0.442619,0.251491,3.624201,0.073691,0.125574,3.615032
62,0.356074,-0.478760,3.853295,0.314514,-0.744361,3.725912,0.388994,-1.091936,3.592846,0.813254,-0.997582,3.895801,0.734596,-0.568939,3.916811,0.477399,-0.388565,3.892139,0.371510,-0.525820,3.769821,0.632935,-0.401984,3.871563,0.457283,-0.159168,3.915800,0.156587,-0.328148,3.792216,0.423627,0.243640,3.633739,0.057914,0.105249,3.631785
63,0.364996,-0.449847,3.852291,0.308364,-0.729198,3.719001,0.388627,-1.087075,3.594058,0.819527,-0.990865,3.894833,0.738133,-0.570307,3.913367,0.479552,-0.393796,3.899042,0.363780,-0.530010,3.773566,0.625222,-0.414789,3.879705,0.466176,-0.134243,3.887814,0.172381,-0.296108,3.786039,0.418983,0.262324,3.604121,0.079357,0.115299,3.636849
64,0.388253,-0.475647,3.852105,0.333648,-0.725145,3.719299,0.389637,-1.080426,3.600944,0.820226,-0.984966,3.889017,0.739741,-0.563481,3.911711,0.491069,-0.410959,3.900071,0.376724,-0.511872,3.765006,0.633712,-0.401957,3.868086,0.448695,-0.157762,3.907263,0.148158,-0.299895,3.798038,0.425669,0.255876,3.619756,0.083641,0.135951,3.613491
65,0.347729,-0.466220,3.856700,0.314535,-0.733824,3.724181,0.391188,-1.084982,3.594838,0.819920,-0.992928,3.894006,0.738511,-0.563621,3.915141,0.472387,-0.392048,3.895236,0.368294,-0.523621,3.770755,0.633370,-0.401150,3.872235,0.452143,-0.160522,3.915439,0.175238,-0.296627,3.791236,0.418944,0.266229,3.608820,0.083444,0.132949,3.617228
66,0.368864,-0.475816,3.855139,0.330105,-0.729900,3.718533,0.394604,-1.081916,3.598055,0.820881,-0.993788,3.892313,0.732955,-0.564690,3.913147,0.477749,-0.388591,3.895303,0.380211,-0.515891,3.768299,0.635083,-0.395893,3.869384,0.446741,-0.137842,3.888727,0.152988,-0.311431,3.796411,0.416866,0.277059,3.594956,0.074805,0.123341,3.616365
67,0.373731,-0.445759,3.847881,0.323221,-0.722962,3.719132,0.393653,-1.085693,3.594021,0.822804,-0.990530,3.889817,0.737916,-0.567710,3.910908,0.477317,-0.396945,3.898449,0.375538,-0.519538,3.765427,0.633169,-0.403679,3.868234,0.456427,-0.156935,3.900793,0.162538,-0.302599,3.796091,0.438646,0.252263,3.623533,0.069700,0.110807,3.636127
68,0.377504,-0.442850,3.851086,0.318013,-0.730145,3.722012,0.393189,-1.090778,3.593843,0.820384,-0.989016,3.894418,0.729168,-0.557332,3.913512,0.468242,-0.402107,3.906459,0.376812,-0.520966,3.771358,0.636497,-0.405608,3.873451,0.474704,-0.129731,3.883589,0.167249,-0.312756,3.790430,0.421344,0.258516,3.615025,0.085637,0.113638,3.633339
69,0.374981,-0.451829,3.846864,0.332873,-0.720117,3.716989,0.391571,-1.087616,3.598371,0.820959,-0.985864,3.895387,0.737816,-0.561777,3.912745,0.477127,-0.392160,3.897877,0.375196,-0.529332,3.777264,0.636668,-0.404030,3.874409,0.469845,-0.141639,3.892259,0.173842,-0.341606,3.806074,0.425257,0.261675,3.610599,0.086208,0.117164,3.631446
