frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
10,-0.421066,0.048016,3.605409,-0.356536,-0.080584,3.652570,-0.229156,-0.267072,3.464517,0.068898,-0.205075,3.108497,0.209820,0.065687,2.974084,0.048370,0.171154,3.009141,-0.254647,0.393661,3.498824,-0.028483,0.429753,3.260874,0.044885,0.760993,3.096142,-0.580825,0.577969,3.534399,-0.211330,1.174072,3.221936,-0.410483,1.065856,3.593978
11,-0.416706,0.048889,3.604695,-0.356144,-0.082485,3.657225,-0.238015,-0.255624,3.461720,0.072691,-0.206783,3.113365,0.216001,0.060555,2.983095,0.043634,0.175310,3.009763,-0.233154,0.396425,3.494869,-0.031671,0.422386,3.257363,-0.030727,0.709012,3.103365,-0.562430,0.579008,3.530550,-0.317269,1.081993,3.224979,-0.541138,1.045973,3.547116
12,-0.411688,0.049322,3.613107,-0.352212,-0.083342,3.657681,-0.236128,-0.259365,3.466345,0.074320,-0.201755,3.108909,0.209543,0.061485,2.968931,0.042060,0.190953,3.012991,-0.229272,0.403268,3.505368,-0.022786,0.432144,3.263417,-0.034841,0.758875,3.170789,-0.570397,0.596272,3.529120,-0.347208,1.084103,3.253451,-0.536746,1.044050,3.553062
13,-0.411278,0.050664,3.613976,-0.356238,-0.082407,3.655794,-0.237402,-0.260686,3.461696,0.078232,-0.205334,3.108601,0.209321,0.058680,2.968861,0.042907,0.190735,3.013339,-0.232032,0.407171,3.510357,-0.020979,0.446524,3.273043,0.005543,0.677104,3.123798,-0.582630,0.603350,3.551108,-0.276876,1.077816,3.253116,-0.500474,1.060881,3.569683
14,-0.413902,0.055603,3.607275,-0.362143,-0.082502,3.657753,-0.235012,-0.265177,3.462435,0.071388,-0.206982,3.107642,0.204965,0.055522,2.982000,0.041571,0.183678,3.016330,-0.248471,0.389516,3.510908,-0.030481,0.420849,3.272225,0.061426,0.659210,3.079377,-0.580721,0.552060,3.571972,-0.242213,1.073700,3.200521,-0.506064,1.035746,3.608242
15,-0.411116,0.056609,3.611915,-0.348160,-0.086633,3.655851,-0.231251,-0.264172,3.461359,0.072118,-0.202821,3.107457,0.203261,0.055480,2.967938,0.042668,0.182847,3.005301,-0.267388,0.394620,3.506074,-0.046478,0.427451,3.267011,-0.164169,0.692334,3.064726,-0.610851,0.556817,3.570453,-0.376724,0.972111,3.158070,-0.525826,1.023777,3.626626
16,-0.409929,0.058849,3.613114,-0.352597,-0.074949,3.660599,-0.226817,-0.257250,3.462085,0.074242,-0.203354,3.114724,0.206313,0.049785,2.972384,0.041104,0.177285,3.003757,-0.246993,0.404861,3.514177,-0.042887,0.429244,3.276955,-0.113004,0.674024,3.060455,-0.614200,0.569957,3.551118,-0.320739,0.939368,3.152497,-0.506093,1.015601,3.615666
17,-0.409373,0.057080,3.602183,-0.359654,-0.073760,3.658764,-0.233120,-0.253842,3.460197,0.072995,-0.201716,3.111517,0.205450,0.051191,2.974960,0.037366,0.183400,3.006227,-0.280977,0.403669,3.508356,-0.052865,0.433381,3.281549,-0.198190,0.690969,3.103543,-0.652673,0.608795,3.527155,-0.377958,1.015367,3.192578,-0.555097,1.068055,3.587249
18,-0.407390,0.058698,3.611536,-0.354281,-0.077064,3.662039,-0.222408,-0.259661,3.460727,0.074746,-0.205133,3.116104,0.198207,0.052828,2.972109,0.044371,0.183329,2.998482,-0.241825,0.394424,3.512910,-0.050879,0.430521,3.284649,-0.211486,0.696045,3.083469,-0.591788,0.581278,3.521614,-0.402172,1.004138,3.200283,-0.527054,1.036916,3.563819
19,-0.406287,0.053753,3.606696,-0.354696,-0.075910,3.656396,-0.230449,-0.256836,3.461870,0.071685,-0.201724,3.110740,0.204355,0.054042,2.980994,0.047560,0.187580,3.004667,-0.280030,0.399501,3.511522,-0.051886,0.430231,3.280993,-0.142266,0.736322,3.104038,-0.600301,0.599007,3.519254,-0.362770,1.046482,3.192801,-0.531713,1.053638,3.560512
20,-0.411697,0.056319,3.605079,-0.352863,-0.081151,3.659344,-0.225495,-0.260789,3.461981,0.076036,-0.202305,3.113266,0.203365,0.055324,2.988295,0.047360,0.183030,3.000622,-0.255599,0.393745,3.519861,-0.046733,0.431157,3.288127,-0.062327,0.765324,3.110527,-0.605903,0.597619,3.537524,-0.317376,1.100954,3.202519,-0.532654,1.087292,3.608790
21,-0.415449,0.054117,3.607256,-0.355218,-0.079231,3.658383,-0.228395,-0.259664,3.459865,0.078228,-0.197312,3.108794,0.199022,0.060431,2.978392,0.041215,0.191832,3.009772,-0.279007,0.395557,3.523433,-0.050618,0.443209,3.291674,-0.161792,0.764011,3.147763,-0.615450,0.579859,3.556091,-0.322805,1.066623,3.243616,-0.488108,1.059166,3.620042
22,-0.414498,0.053124,3.603029,-0.352647,-0.080800,3.659488,-0.229305,-0.259487,3.461276,0.077895,-0.196029,3.112077,0.202041,0.057689,2.983375,0.048315,0.184352,3.008766,-0.264671,0.392279,3.535262,-0.051711,0.434889,3.299670,-0.109651,0.728483,3.115383,-0.602531,0.581562,3.553203,-0.344561,1.081854,3.235004,-0.571663,1.040384,3.601196
23,-0.415141,0.059498,3.604332,-0.352023,-0.072537,3.662138,-0.233342,-0.257954,3.463649,0.077754,-0.200706,3.109674,0.208503,0.054082,2.977713,0.052001,0.177424,3.005088,-0.262317,0.373003,3.545161,-0.059525,0.420356,3.309418,-0.229774,0.705947,3.127531,-0.614254,0.568032,3.568991,-0.426329,1.056349,3.241229,-0.538206,1.061127,3.632025
24,-0.416725,0.055882,3.599620,-0.363456,-0.063533,3.661631,-0.241521,-0.251693,3.459497,0.075291,-0.198091,3.121765,0.205073,0.053500,2.979911,0.054698,0.173761,3.008280,-0.287237,0.388816,3.541712,-0.066015,0.449503,3.321618,-0.173578,0.747874,3.107571,-0.612718,0.556019,3.567883,-0.405930,1.017418,3.255956,-0.513782,1.008537,3.615134
25,-0.411078,0.052586,3.595614,-0.353394,-0.081057,3.659811,-0.221809,-0.262868,3.457988,0.076561,-0.198905,3.113887,0.199577,0.053519,2.970235,0.051915,0.179827,3.003566,-0.282885,0.363442,3.544351,-0.073525,0.421779,3.314640,-0.257493,0.711528,3.095270,-0.615003,0.529730,3.593071,-0.409043,1.019708,3.236601,-0.496381,1.013265,3.644808
26,-0.421090,0.049268,3.602556,-0.362725,-0.081221,3.660838,-0.226982,-0.260560,3.462315,0.078749,-0.195095,3.118331,0.202283,0.048995,2.980817,0.055529,0.173911,3.007089,-0.288902,0.369841,3.550778,-0.068387,0.418785,3.334708,-0.242444,0.693271,3.107723,-0.598605,0.565580,3.570825,-0.447320,1.007929,3.220021,-0.585550,1.010706,3.609613
27,-0.422634,0.052428,3.598963,-0.359093,-0.083614,3.657194,-0.230775,-0.257005,3.458973,0.077372,-0.192720,3.112136,0.199611,0.051104,2.983161,0.044655,0.179589,3.006010,-0.250202,0.379874,3.550030,-0.066409,0.436678,3.328912,-0.284597,0.754289,3.184570,-0.619133,0.565149,3.594479,-0.438054,0.996624,3.274960,-0.552466,1.013026,3.668846
28,-0.418259,0.047953,3.598417,-0.358595,-0.087909,3.657957,-0.221042,-0.264727,3.460753,0.084344,-0.190510,3.116464,0.204532,0.054966,2.977547,0.051852,0.188242,3.007076,-0.285029,0.372914,3.556831,-0.064999,0.430775,3.337387,-0.231534,0.771657,3.136236,-0.622935,0.561247,3.596341,-0.388582,1.022266,3.246542,-0.483380,1.032927,3.697690
29,-0.420591,0.050765,3.607879,-0.360751,-0.081102,3.661620,-0.226456,-0.259032,3.462464,0.082750,-0.192113,3.116877,0.206790,0.054550,2.979059,0.050825,0.183873,3.009072,-0.289900,0.373785,3.556701,-0.071404,0.435891,3.336452,-0.265718,0.723253,3.108912,-0.620022,0.514743,3.620575,-0.445525,0.993361,3.214818,-0.561595,1.008973,3.701071
30,-0.424206,0.054421,3.596007,-0.362681,-0.077419,3.664342,-0.228074,-0.259003,3.463543,0.081676,-0.193113,3.114595,0.204511,0.054459,2.979965,0.050267,0.180048,3.007457,-0.289809,0.359609,3.558539,-0.077082,0.426796,3.330317,-0.366668,0.700608,3.118725,-0.621739,0.522553,3.614849,-0.476634,1.005721,3.247061,-0.611826,1.010713,3.679007
31,-0.426627,0.046953,3.602540,-0.365184,-0.080840,3.662003,-0.236207,-0.250572,3.462115,0.079526,-0.192762,3.111187,0.205883,0.051368,2.978616,0.053449,0.172542,3.009754,-0.288411,0.381318,3.558490,-0.069774,0.441223,3.325109,-0.209451,0.706120,3.167767,-0.592086,0.576200,3.609183,-0.413729,1.027249,3.274116,-0.524370,1.042030,3.677624
32,-0.422307,0.051559,3.607594,-0.359265,-0.086816,3.660811,-0.230991,-0.258099,3.460489,0.080274,-0.194375,3.112274,0.204915,0.048929,2.979172,0.049548,0.168950,3.007316,-0.295091,0.374029,3.551199,-0.071170,0.433002,3.323782,-0.263016,0.734813,3.146399,-0.600864,0.538005,3.604137,-0.440478,1.026086,3.260678,-0.576349,1.022207,3.650062
33,-0.416533,0.053060,3.604401,-0.353930,-0.087815,3.657168,-0.226286,-0.258705,3.460898,0.080056,-0.191035,3.118108,0.203998,0.050347,2.977166,0.047046,0.184157,3.003254,-0.287692,0.378954,3.547623,-0.067501,0.441925,3.332673,-0.192198,0.768368,3.189679,-0.604275,0.579061,3.588036,-0.410989,1.065614,3.266021,-0.553080,1.047486,3.661678
34,-0.411813,0.051215,3.603245,-0.351588,-0.083422,3.658664,-0.221522,-0.259213,3.463341,0.076724,-0.191169,3.116864,0.203035,0.052227,2.976104,0.053037,0.189850,3.006670,-0.261165,0.382026,3.556616,-0.071253,0.444984,3.331408,-0.210070,0.754567,3.169960,-0.603117,0.590064,3.608069,-0.421340,1.058432,3.268715,-0.512797,1.059933,3.678646
35,-0.413134,0.052774,3.607865,-0.350998,-0.072404,3.668088,-0.228674,-0.256896,3.467521,0.081165,-0.192398,3.112009,0.206542,0.055197,2.975496,0.052633,0.185495,3.008404,-0.250564,0.388577,3.537953,-0.058446,0.440108,3.296119,-0.183187,0.747598,3.139162,-0.600600,0.572715,3.557924,-0.404106,1.048348,3.246279,-0.514905,1.054591,3.621108
36,-0.416653,0.052371,3.604389,-0.359150,-0.082307,3.657129,-0.227247,-0.262782,3.460675,0.083361,-0.195613,3.114095,0.207714,0.052920,2.974218,0.055977,0.180055,3.003021,-0.282394,0.391131,3.523430,-0.041244,0.432092,3.293750,0.017609,0.747190,3.105710,-0.605330,0.575082,3.556021,-0.211863,1.114599,3.208615,-0.469330,1.069270,3.653882
37,-0.411357,0.058345,3.603555,-0.354159,-0.085155,3.661348,-0.226715,-0.259758,3.462538,0.075176,-0.204870,3.114129,0.203782,0.048325,2.973041,0.041580,0.178351,3.004913,-0.277031,0.377771,3.513715,-0.047344,0.409226,3.280344,-0.103537,0.695559,3.086983,-0.590338,0.572272,3.529026,-0.325221,1.046438,3.188108,-0.589930,1.041850,3.590856
38,-0.410517,0.055400,3.604262,-0.355111,-0.082943,3.657285,-0.228477,-0.258765,3.459671,0.071369,-0.202748,3.111652,0.212066,0.052602,2.978016,0.037571,0.180341,3.006099,-0.274664,0.397289,3.514640,-0.054244,0.425454,3.289882,-0.262380,0.698949,3.088189,-0.607848,0.578555,3.535062,-0.419057,1.010190,3.201289,-0.546085,1.030298,3.590369
39,-0.406197,0.053739,3.608637,-0.350676,-0.081393,3.655984,-0.228041,-0.260562,3.460663,0.071149,-0.205280,3.111844,0.204214,0.054281,2.973783,0.037764,0.186799,3.006246,-0.236157,0.396225,3.498490,-0.054203,0.423382,3.264201,-0.257014,0.686577,3.066865,-0.608530,0.556083,3.516853,-0.406267,0.964469,3.155653,-0.517615,1.003765,3.548863
40,-0.404927,0.049395,3.614160,-0.352404,-0.085296,3.651945,-0.234246,-0.259362,3.463118,0.072003,-0.201612,3.115264,0.208613,0.058029,2.967899,0.041981,0.185086,2.998857,-0.272413,0.396080,3.508709,-0.043769,0.429893,3.275834,-0.121992,0.687990,3.047917,-0.597941,0.537033,3.573752,-0.361868,0.983897,3.141374,-0.556821,1.029237,3.619097
41,-0.406447,0.056406,3.614206,-0.354923,-0.085900,3.651336,-0.237782,-0.259006,3.461606,0.069105,-0.204562,3.117909,0.209908,0.056905,2.978324,0.044121,0.184790,3.002058,-0.268171,0.403065,3.509398,-0.043414,0.434134,3.284709,-0.193746,0.670402,3.057225,-0.640435,0.560897,3.557604,-0.401857,0.979278,3.160778,-0.563130,1.030836,3.607748
42,-0.409731,0.051413,3.609772,-0.357932,-0.084766,3.663053,-0.233164,-0.261562,3.459614,0.068358,-0.207550,3.121793,0.208459,0.052183,2.968880,0.039829,0.185326,3.004486,-0.268535,0.396852,3.497939,-0.046542,0.433517,3.276918,-0.193119,0.696290,3.091185,-0.598170,0.573003,3.521402,-0.397204,0.968783,3.217173,-0.547260,0.983077,3.549353
43,-0.408605,0.038691,3.606884,-0.359117,-0.083553,3.657523,-0.236559,-0.259235,3.455884,0.073820,-0.204376,3.109119,0.200706,0.049669,2.976197,0.040696,0.185426,3.013515,-0.241544,0.411779,3.499561,-0.019888,0.455603,3.264718,-0.096923,0.670317,3.079686,-0.534438,0.571734,3.563224,-0.337602,1.037843,3.222196,-0.513736,1.054489,3.593243
44,-0.414169,0.041360,3.609283,-0.362572,-0.081871,3.657723,-0.242140,-0.258214,3.454118,0.076439,-0.207446,3.111194,0.202298,0.050015,2.969275,0.044897,0.182814,3.004682,-0.187665,0.400876,3.499854,0.011281,0.432500,3.270013,-0.087083,0.625851,3.083888,-0.550499,0.497081,3.515264,-0.274328,1.042992,3.233443,-0.520493,0.958205,3.532521
45,-0.414018,0.045409,3.607695,-0.363952,-0.072542,3.655575,-0.244937,-0.253691,3.458043,0.073576,-0.207034,3.113617,0.205093,0.046493,2.975134,0.043864,0.181972,3.006810,-0.242814,0.381585,3.485631,-0.007383,0.419163,3.256511,-0.173060,0.566021,3.063063,-0.533274,0.457718,3.525564,-0.366020,0.990237,3.189738,-0.538368,0.932655,3.512384
46,-0.418237,0.051980,3.609133,-0.365093,-0.065272,3.654184,-0.243415,-0.250633,3.455452,0.072684,-0.205810,3.115387,0.197869,0.043736,2.970849,0.045592,0.176968,2.998730,-0.227474,0.393568,3.465282,0.007377,0.423904,3.250326,-0.049357,0.653384,3.077555,-0.529737,0.544000,3.476870,-0.336946,1.014306,3.194008,-0.455080,1.006210,3.503768
47,-0.401054,0.040845,3.607127,-0.355366,-0.077654,3.655082,-0.238068,-0.253143,3.456977,0.078061,-0.204980,3.109626,0.201716,0.050519,2.967337,0.049645,0.181919,2.993296,-0.223160,0.405258,3.478423,0.025772,0.437852,3.252496,0.109286,0.703464,3.083620,-0.490363,0.586173,3.510672,-0.212327,1.042112,3.245300,-0.482197,1.008857,3.537433
48,-0.404662,0.042216,3.606512,-0.361866,-0.072214,3.651436,-0.240125,-0.254184,3.454480,0.074475,-0.209052,3.111433,0.205015,0.054702,2.967658,0.046336,0.177240,2.998238,-0.233667,0.393241,3.471241,0.003459,0.432704,3.245513,0.056527,0.681683,3.030780,-0.532501,0.541059,3.524610,-0.235111,0.989006,3.150479,-0.406983,0.992734,3.560082
49,-0.408900,0.048607,3.612657,-0.368096,-0.065179,3.658244,-0.245451,-0.247174,3.462011,0.076262,-0.206294,3.110945,0.209323,0.056226,2.966515,0.044244,0.179115,3.007270,-0.251791,0.414791,3.501318,-0.000734,0.455097,3.276896,0.125536,0.641664,3.089207,-0.542369,0.527589,3.557811,-0.219871,0.990856,3.251565,-0.429888,0.966556,3.553086
50,-0.412622,0.055093,3.608534,-0.361064,-0.070066,3.652259,-0.250458,-0.242239,3.460512,0.075341,-0.200214,3.108613,0.211703,0.054969,2.975368,0.045704,0.185791,3.015450,-0.266163,0.402472,3.486765,-0.011111,0.445734,3.265486,0.084894,0.686976,3.073396,-0.571805,0.536464,3.550226,-0.286881,1.028125,3.185597,-0.585475,0.994576,3.561802
51,-0.412896,0.049931,3.601969,-0.361467,-0.081190,3.656525,-0.243564,-0.249907,3.458792,0.082294,-0.200681,3.114954,0.206306,0.048485,2.967160,0.047864,0.178988,3.008677,-0.268532,0.403845,3.486844,-0.005704,0.443453,3.262266,0.109973,0.692350,3.117349,-0.547637,0.571158,3.532743,-0.178707,1.088689,3.220102,-0.574753,1.018634,3.526933
52,-0.410599,0.050046,3.602256,-0.360978,-0.078940,3.656160,-0.242394,-0.249960,3.456807,0.079912,-0.201571,3.113817,0.208455,0.046375,2.970693,0.048549,0.177755,3.007729,-0.265371,0.398438,3.487942,-0.005949,0.437931,3.269885,0.103241,0.676584,3.115117,-0.551812,0.521967,3.545472,-0.212174,1.083521,3.230284,-0.551390,1.008498,3.558860
53,-0.410341,0.050424,3.604650,-0.361413,-0.076745,3.660029,-0.241500,-0.250520,3.458233,0.080612,-0.201584,3.118191,0.208142,0.049118,2.971533,0.042192,0.178486,3.009641,-0.254514,0.414182,3.492872,-0.014253,0.448240,3.280410,0.064730,0.709180,3.123910,-0.576448,0.613079,3.504809,-0.286649,1.048569,3.238389,-0.490861,1.012160,3.542407
54,-0.409007,0.042117,3.605787,-0.362894,-0.074992,3.653215,-0.244608,-0.247125,3.456948,0.075654,-0.207861,3.120806,0.208637,0.048878,2.966899,0.046497,0.173206,3.001290,-0.265529,0.407035,3.493937,-0.013199,0.439390,3.278305,0.097535,0.667739,3.096991,-0.542377,0.609032,3.544608,-0.171983,1.111074,3.234591,-0.506321,1.043856,3.570554
55,-0.407933,0.050814,3.610285,-0.351509,-0.066579,3.656418,-0.238358,-0.249821,3.457593,0.080002,-0.208611,3.115662,0.204611,0.052664,2.965117,0.045235,0.176729,3.000355,-0.262809,0.410015,3.496744,-0.022485,0.443991,3.276860,-0.011181,0.686104,3.096322,-0.587332,0.586347,3.542624,-0.304598,1.047438,3.223436,-0.529423,1.030517,3.586133
56,-0.410105,0.056935,3.605710,-0.355937,-0.074663,3.659108,-0.242301,-0.250702,3.458351,0.081962,-0.206615,3.116751,0.205005,0.054121,2.960360,0.044280,0.178590,2.998153,-0.270985,0.407236,3.503835,-0.018536,0.444429,3.288149,0.063062,0.676910,3.079546,-0.566472,0.586109,3.562801,-0.268940,1.072589,3.206735,-0.552241,1.025366,3.564422
57,-0.409479,0.058752,3.615150,-0.363158,-0.063133,3.657397,-0.252180,-0.241667,3.457782,0.079131,-0.204872,3.116225,0.205226,0.053294,2.962968,0.044302,0.177155,3.006439,-0.262325,0.399442,3.493170,-0.025805,0.440391,3.280225,0.024792,0.677932,3.086489,-0.587985,0.536798,3.549901,-0.277783,1.012537,3.204392,-0.536231,0.999957,3.596959
58,-0.410545,0.063772,3.608223,-0.365520,-0.061710,3.659272,-0.252332,-0.243666,3.457464,0.076638,-0.204644,3.117471,0.207616,0.055304,2.985733,0.043877,0.181006,3.004518,-0.281866,0.415120,3.499355,-0.028591,0.448535,3.282703,0.027844,0.727476,3.115919,-0.603080,0.632945,3.525644,-0.250638,1.094383,3.226736,-0.586568,1.088739,3.563713
59,-0.403007,0.064541,3.613661,-0.361582,-0.061382,3.657938,-0.251053,-0.241285,3.457722,0.077005,-0.208645,3.119187,0.202356,0.057720,2.969532,0.045445,0.180000,3.006534,-0.267638,0.407997,3.495910,-0.027130,0.431246,3.279690,0.006547,0.669430,3.063890,-0.588349,0.578005,3.544303,-0.282403,1.036670,3.161820,-0.542136,1.033166,3.585031
60,-0.404618,0.054134,3.615183,-0.360514,-0.073408,3.653540,-0.244542,-0.249258,3.452961,0.080446,-0.207070,3.121111,0.204496,0.051070,2.967881,0.043808,0.174596,3.003889,-0.270621,0.413710,3.491912,-0.026420,0.437067,3.283850,0.070996,0.672388,3.058977,-0.576800,0.618752,3.540355,-0.226619,1.041951,3.162547,-0.513020,1.044173,3.589495
61,-0.405038,0.046032,3.610446,-0.355400,-0.084294,3.653028,-0.236884,-0.249507,3.453497,0.079873,-0.207620,3.115398,0.203233,0.048205,2.957001,0.041492,0.175309,2.994778,-0.261198,0.402915,3.487445,-0.020984,0.430871,3.271827,0.045082,0.690738,3.089882,-0.555656,0.622825,3.513094,-0.251452,1.068890,3.191218,-0.557302,1.063437,3.567502
62,-0.405459,0.046944,3.613312,-0.358038,-0.078618,3.653747,-0.241463,-0.254164,3.454549,0.080386,-0.204800,3.113321,0.207138,0.049613,2.970088,0.047346,0.181450,3.008097,-0.260622,0.388635,3.498465,-0.012929,0.426117,3.274131,0.086639,0.684403,3.107863,-0.497804,0.580748,3.567760,-0.177448,1.115176,3.209162,-0.493274,1.038108,3.574894
63,-0.409728,0.047086,3.611663,-0.356825,-0.076522,3.654254,-0.237522,-0.253895,3.453046,0.079066,-0.207718,3.116755,0.208063,0.044272,2.965500,0.041178,0.179996,3.010304,-0.223033,0.410696,3.483276,-0.015968,0.440740,3.264370,0.019333,0.660973,3.082269,-0.536379,0.603653,3.535060,-0.259717,1.027652,3.166869,-0.493680,1.038393,3.557281
64,-0.412207,0.052622,3.605903,-0.361627,-0.073179,3.653966,-0.246995,-0.252390,3.448607,0.079179,-0.205610,3.113015,0.211057,0.047544,2.969386,0.046838,0.182059,3.013931,-0.262552,0.386522,3.487045,-0.006857,0.427322,3.265409,0.095942,0.668123,3.092331,-0.545538,0.539737,3.554533,-0.229398,1.081607,3.205178,-0.544981,1.011936,3.565041
65,-0.415491,0.049513,3.604676,-0.363826,-0.075897,3.653914,-0.245451,-0.247988,3.449016,0.078838,-0.206984,3.110775,0.210450,0.054098,2.974255,0.041084,0.179254,3.010225,-0.254601,0.385561,3.490004,-0.005065,0.430202,3.268011,0.098176,0.621996,3.063821,-0.551031,0.502928,3.558798,-0.226149,1.053067,3.183865,-0.523257,0.986178,3.582108
66,-0.408939,0.046062,3.610497,-0.356565,-0.077930,3.656123,-0.240518,-0.251554,3.458724,0.077169,-0.207639,3.114895,0.202530,0.053849,2.981675,0.046483,0.181913,3.012601,-0.256419,0.373430,3.502110,-0.013473,0.412820,3.283374,0.032307,0.664725,3.096758,-0.521653,0.546821,3.577798,-0.293277,1.033277,3.207503,-0.507342,0.990492,3.570010
67,-0.407385,0.045574,3.606541,-0.353720,-0.084265,3.653794,-0.238878,-0.252588,3.454250,0.074136,-0.205778,3.115623,0.204644,0.053648,2.988441,0.040704,0.187107,3.012883,-0.222443,0.403942,3.504992,-0.027752,0.442975,3.284618,-0.052855,0.674404,3.143229,-0.579167,0.558015,3.534738,-0.340153,0.975734,3.240937,-0.485009,0.986793,3.564475
68,-0.409930,0.051642,3.609341,-0.358502,-0.086473,3.657448,-0.241210,-0.255769,3.454958,0.081082,-0.204726,3.117398,0.208786,0.053267,2.969928,0.042202,0.182261,3.012832,-0.264481,0.385609,3.506357,-0.025431,0.434030,3.283831,-0.043153,0.710447,3.134915,-0.581203,0.555201,3.552463,-0.344790,1.020788,3.208641,-0.557047,1.034658,3.589601
